customer_id,company_name,signup_date,segment,industry,acquisition_channel,city,state
31348,Account-031348,2024-06-18,SMB,Real Estate,Outbound Sales,Indore,Madhya Pradesh
31352,Account-031352,2026-02-13,SMB,Education,Organic Search,Gurugram,Haryana
31359,Account-031359,2025-11-02,SMB,Hospitality,Referral,Shivamogga,Karnataka
31392,Account-031392,2024-02-07,SMB,Healthcare,Outbound Sales,Kolkata,West Bengal
31417,Account-031417,2025-10-20,SMB,IT Services,Partner,Kochi,Kerala
31459,Account-031459,2025-04-11,Enterprise,Logistics,Partner,Shivamogga,Karnataka
31468,Account-031468,2023-06-28,SMB,Retail,Organic Search,Pune,Maharashtra
31544,Account-031544,2025-06-12,Mid-Market,Manufacturing,Partner,Shivamogga,Karnataka
31551,Account-031551,2025-12-02,SMB,Healthcare,Paid Ads,Shivamogga,Karnataka
31563,Account-031563,2024-06-28,SMB,Healthcare,Paid Ads,Mumbai,Maharashtra
31595,Account-031595,2024-06-29,SMB,Real Estate,Paid Ads,Shivamogga,Karnataka
31623,Account-031623,2025-03-28,Enterprise,Manufacturing,Outbound Sales,Bengaluru,Karnataka
31626,Account-031626,2026-06-10,Mid-Market,Logistics,Organic Search,Gurugram,Haryana
31691,Account-031691,2024-02-10,SMB,Real Estate,Referral,Gurugram,Haryana
31701,Account-031701,2025-06-07,SMB,Manufacturing,Partner,Pune,Maharashtra
31726,Account-031726,2024-07-03,SMB,IT Services,Paid Ads,Mumbai,Maharashtra
31730,Account-031730,2025-03-30,SMB,Manufacturing,Referral,Gurugram,Haryana
31775,Account-031775,2025-07-21,Mid-Market,Healthcare,Referral,Jaipur,Rajasthan
31786,Account-031786,2024-04-21,Mid-Market,Real Estate,Paid Ads,Jaipur,Rajasthan
31811,Account-031811,2023-04-21,SMB,Retail,Referral,Shivamogga,Karnataka
31852,Account-031852,2024-06-01,Mid-Market,Real Estate,Organic Search,Chennai,Tamil Nadu
31933,Account-031933,2025-06-26,Mid-Market,Logistics,Organic Search,Chennai,Tamil Nadu
31969,Account-031969,2025-06-27,SMB,IT Services,Organic Search,Shivamogga,Karnataka
31977,Account-031977,2025-03-16,Mid-Market,Manufacturing,Outbound Sales,Kochi,Kerala
31983,Account-031983,2025-03-17,Mid-Market,Healthcare,Organic Search,Delhi,Delhi
32003,Account-032003,2025-12-05,Mid-Market,Hospitality,Outbound Sales,Indore,Madhya Pradesh
32005,Account-032005,2025-05-06,SMB,Healthcare,Outbound Sales,Shivamogga,Karnataka
32019,Account-032019,2025-03-14,SMB,Hospitality,Referral,Hyderabad,Telangana
32021,Account-032021,2025-08-06,SMB,Real Estate,Organic Search,Indore,Madhya Pradesh
32121,Account-032121,2025-07-21,Mid-Market,Manufacturing,Paid Ads,Gurugram,Haryana
32137,Account-032137,2025-07-29,Mid-Market,Agritech,Partner,Shivamogga,Karnataka
32171,Account-032171,2025-01-02,Mid-Market,Real Estate,Partner,Hyderabad,Telangana
32211,Account-032211,2022-10-21,SMB,Retail,Organic Search,Kolkata,West Bengal
32258,Account-032258,2026-01-05,Mid-Market,Real Estate,Partner,Kolkata,West Bengal
32302,Account-032302,2024-07-12,Enterprise,Logistics,Referral,Ahmedabad,Gujarat
32392,Account-032392,2025-05-02,SMB,IT Services,Referral,Jaipur,Rajasthan
32405,Account-032405,2025-07-11,SMB,Healthcare,Outbound Sales,Shivamogga,Karnataka
32422,Account-032422,2025-10-29,Enterprise,Logistics,Organic Search,Indore,Madhya Pradesh
32430,Account-032430,2024-09-20,Mid-Market,IT Services,Referral,Coimbatore,Tamil Nadu
32453,Account-032453,2024-09-20,SMB,Financial Services,Organic Search,Kolkata,West Bengal
32521,Account-032521,2024-02-11,SMB,Education,Paid Ads,Mumbai,Maharashtra
32529,Account-032529,2024-09-18,SMB,Real Estate,Organic Search,Bengaluru,Karnataka
32531,Account-032531,2024-05-10,Enterprise,Education,Partner,Indore,Madhya Pradesh
32536,Account-032536,2024-10-11,SMB,Education,Organic Search,Pune,Maharashtra
32544,Account-032544,2026-04-08,SMB,Financial Services,Paid Ads,Ahmedabad,Gujarat
32601,Account-032601,2024-03-17,SMB,Real Estate,Organic Search,Pune,Maharashtra
32617,Account-032617,2025-10-07,SMB,Agritech,Organic Search,Indore,Madhya Pradesh
32628,Account-032628,2024-01-11,SMB,Financial Services,Paid Ads,Ahmedabad,Gujarat
32670,Account-032670,2024-05-12,Mid-Market,IT Services,Outbound Sales,Kochi,Kerala
32673,Account-032673,2023-08-04,SMB,Healthcare,Paid Ads,Pune,Maharashtra
32775,Account-032775,2025-11-27,SMB,IT Services,Organic Search,Kolkata,West Bengal
32811,Account-032811,2024-06-23,Mid-Market,Hospitality,Paid Ads,Mumbai,Maharashtra
32896,Account-032896,2023-11-25,Enterprise,Agritech,Outbound Sales,Bengaluru,Karnataka
32903,Account-032903,2024-12-14,Mid-Market,Hospitality,Partner,Jaipur,Rajasthan
32920,Account-032920,2024-03-04,SMB,Financial Services,Paid Ads,Bengaluru,Karnataka
32926,Account-032926,2025-01-29,SMB,Education,Organic Search,Kochi,Kerala
32935,Account-032935,2024-06-04,Mid-Market,Financial Services,Partner,Shivamogga,Karnataka
32995,Account-032995,2024-08-12,Mid-Market,Manufacturing,Referral,Shivamogga,Karnataka
33018,Account-033018,2024-02-16,SMB,Real Estate,Organic Search,Chennai,Tamil Nadu
33021,Account-033021,2023-05-06,SMB,Financial Services,Referral,Bengaluru,Karnataka
33032,Account-033032,2026-06-05,Mid-Market,Manufacturing,Organic Search,Ahmedabad,Gujarat
33037,Account-033037,2026-04-25,Mid-Market,Agritech,Outbound Sales,Ahmedabad,Gujarat
33086,Account-033086,2025-11-04,SMB,Hospitality,Organic Search,Noida,Uttar Pradesh
33130,Account-033130,2025-09-17,SMB,Healthcare,Organic Search,Gurugram,Haryana
33137,Account-033137,2025-06-12,Mid-Market,Hospitality,Marketplace,Bengaluru,Karnataka
33138,Account-033138,2025-10-23,SMB,Real Estate,Paid Ads,Kochi,Kerala
33202,Account-033202,2025-06-07,Mid-Market,Education,Partner,Mumbai,Maharashtra
33208,Account-033208,2024-09-02,Mid-Market,Retail,Outbound Sales,Pune,Maharashtra
33231,Account-033231,2026-01-15,SMB,IT Services,Partner,Jaipur,Rajasthan
33280,Account-033280,2026-05-03,Mid-Market,Financial Services,Partner,Bengaluru,Karnataka
33284,Account-033284,2025-08-03,SMB,Healthcare,Outbound Sales,Gurugram,Haryana
33289,Account-033289,2025-03-14,SMB,IT Services,Organic Search,Noida,Uttar Pradesh
33350,Account-033350,2023-01-07,SMB,Logistics,Outbound Sales,Shivamogga,Karnataka
33351,Account-033351,2025-10-07,SMB,Agritech,Marketplace,Indore,Madhya Pradesh
33372,Account-033372,2022-06-19,Mid-Market,Healthcare,Partner,Gurugram,Haryana
33383,Account-033383,2023-09-08,Mid-Market,Financial Services,Paid Ads,Ahmedabad,Gujarat
33400,Account-033400,2025-03-19,Mid-Market,Retail,Referral,Mumbai,Maharashtra
33450,Account-033450,2025-11-12,SMB,Healthcare,Organic Search,Coimbatore,Tamil Nadu
33472,Account-033472,2024-02-14,Enterprise,IT Services,Outbound Sales,Shivamogga,Karnataka
33586,Account-033586,2026-03-27,Enterprise,Retail,Organic Search,Shivamogga,Karnataka
33626,Account-033626,2026-04-20,Mid-Market,Logistics,Paid Ads,Jaipur,Rajasthan
33627,Account-033627,2026-04-15,SMB,Real Estate,Outbound Sales,Noida,Uttar Pradesh
33723,Account-033723,2026-03-16,SMB,Healthcare,Outbound Sales,Gurugram,Haryana
33729,Account-033729,2026-01-14,Mid-Market,IT Services,Paid Ads,Bengaluru,Karnataka
33774,Account-033774,2023-07-14,SMB,Financial Services,Organic Search,Delhi,Delhi
33776,Account-033776,2024-11-21,SMB,IT Services,Paid Ads,Chennai,Tamil Nadu
33778,Account-033778,2023-01-19,SMB,IT Services,Marketplace,Bengaluru,Karnataka
33794,Account-033794,2024-10-03,Mid-Market,Manufacturing,Organic Search,Indore,Madhya Pradesh
33796,Account-033796,2022-12-23,Mid-Market,Manufacturing,Outbound Sales,Delhi,Delhi
33856,Account-033856,2024-01-26,SMB,Real Estate,Referral,Chennai,Tamil Nadu
33870,Account-033870,2024-10-10,Enterprise,Healthcare,Referral,Shivamogga,Karnataka
33871,Account-033871,2022-08-28,Enterprise,Manufacturing,Referral,Indore,Madhya Pradesh
33919,Account-033919,2025-06-16,Mid-Market,Education,Outbound Sales,Hyderabad,Telangana
33925,Account-033925,2023-12-25,SMB,Logistics,Marketplace,Gurugram,Haryana
33928,Account-033928,2026-05-15,SMB,IT Services,Paid Ads,Gurugram,Haryana
33931,Account-033931,2023-02-24,SMB,Agritech,Marketplace,Bengaluru,Karnataka
33945,Account-033945,2024-11-16,Mid-Market,IT Services,Organic Search,Coimbatore,Tamil Nadu
33971,Account-033971,2023-09-28,Mid-Market,Agritech,Outbound Sales,Coimbatore,Tamil Nadu
33975,Account-033975,2023-10-21,SMB,Hospitality,Paid Ads,Kochi,Kerala
33986,Account-033986,2024-05-18,Enterprise,Financial Services,Outbound Sales,Shivamogga,Karnataka
33997,Account-033997,2026-06-24,SMB,Real Estate,Organic Search,Coimbatore,Tamil Nadu
34001,Account-034001,2025-01-21,SMB,Real Estate,Outbound Sales,Mumbai,Maharashtra
34013,Account-034013,2024-08-30,Enterprise,Real Estate,Marketplace,Jaipur,Rajasthan
34038,Account-034038,2025-08-08,Mid-Market,Retail,Partner,Kochi,Kerala
34048,Account-034048,2023-07-22,SMB,Logistics,Referral,Hyderabad,Telangana
34076,Account-034076,2024-12-12,SMB,Agritech,Paid Ads,Kochi,Kerala
34092,Account-034092,2025-12-15,SMB,IT Services,Partner,Chennai,Tamil Nadu
34201,Account-034201,2024-11-17,SMB,Hospitality,Partner,Noida,Uttar Pradesh
34261,Account-034261,2023-06-09,SMB,Retail,Marketplace,Hyderabad,Telangana
34265,Account-034265,2025-07-22,SMB,Education,Outbound Sales,Kochi,Kerala
34268,Account-034268,2024-03-04,SMB,IT Services,Outbound Sales,Noida,Uttar Pradesh
34291,Account-034291,2025-11-16,SMB,Real Estate,Referral,Ahmedabad,Gujarat
34441,Account-034441,2025-06-05,Mid-Market,Healthcare,Partner,Bengaluru,Karnataka
34482,Account-034482,2023-05-03,SMB,Agritech,Organic Search,Noida,Uttar Pradesh
34499,Account-034499,2024-12-20,Mid-Market,Hospitality,Referral,Ahmedabad,Gujarat
34505,Account-034505,2026-04-12,Enterprise,Agritech,Partner,Gurugram,Haryana
34534,Account-034534,2025-12-29,SMB,Retail,Outbound Sales,Noida,Uttar Pradesh
34559,Account-034559,2025-08-02,Mid-Market,Retail,Marketplace,Pune,Maharashtra
34615,Account-034615,2025-02-17,Mid-Market,Education,Outbound Sales,Shivamogga,Karnataka
34721,Account-034721,2022-10-19,Mid-Market,Healthcare,Organic Search,Noida,Uttar Pradesh
34735,Account-034735,2023-11-27,Mid-Market,Retail,Marketplace,Kolkata,West Bengal
34744,Account-034744,2025-01-23,SMB,Logistics,Marketplace,Shivamogga,Karnataka
34781,Account-034781,2026-02-28,SMB,Education,Outbound Sales,Pune,Maharashtra
34795,Account-034795,2023-09-14,SMB,Agritech,Organic Search,Pune,Maharashtra
34863,Account-034863,2024-06-30,SMB,Education,Partner,Shivamogga,Karnataka
34879,Account-034879,2023-11-01,SMB,Healthcare,Outbound Sales,Coimbatore,Tamil Nadu
34889,Account-034889,2024-11-04,SMB,IT Services,Paid Ads,Shivamogga,Karnataka
34955,Account-034955,2026-04-09,Mid-Market,Real Estate,Organic Search,Bengaluru,Karnataka
34969,Account-034969,2025-09-04,Mid-Market,Logistics,Organic Search,Bengaluru,Karnataka
34988,Account-034988,2023-09-03,SMB,Retail,Referral,Bengaluru,Karnataka
35003,Account-035003,2025-02-03,Mid-Market,IT Services,Organic Search,Indore,Madhya Pradesh
35042,Account-035042,2025-11-29,SMB,Healthcare,Organic Search,Mumbai,Maharashtra
35046,Account-035046,2023-04-09,SMB,Financial Services,Paid Ads,Chennai,Tamil Nadu
35057,Account-035057,2024-10-10,SMB,Real Estate,Marketplace,Mumbai,Maharashtra
35071,Account-035071,2025-08-25,Mid-Market,Retail,Referral,Mumbai,Maharashtra
35096,Account-035096,2025-11-07,SMB,Real Estate,Outbound Sales,Noida,Uttar Pradesh
35118,Account-035118,2023-10-28,SMB,Healthcare,Outbound Sales,Gurugram,Haryana
35136,Account-035136,2024-03-26,SMB,Real Estate,Marketplace,Bengaluru,Karnataka
35266,Account-035266,2025-06-16,SMB,Manufacturing,Referral,Indore,Madhya Pradesh
35270,Account-035270,2026-04-27,Enterprise,Manufacturing,Organic Search,Pune,Maharashtra
35343,Account-035343,2024-01-03,SMB,Manufacturing,Referral,Kochi,Kerala
35346,Account-035346,2025-03-16,SMB,Hospitality,Outbound Sales,Pune,Maharashtra
35381,Account-035381,2026-03-17,SMB,Agritech,Marketplace,Pune,Maharashtra
35411,Account-035411,2025-01-24,SMB,Manufacturing,Organic Search,Jaipur,Rajasthan
35412,Account-035412,2024-10-28,Enterprise,Financial Services,Organic Search,Chennai,Tamil Nadu
35439,Account-035439,2025-05-04,SMB,Healthcare,Paid Ads,Hyderabad,Telangana
35528,Account-035528,2024-07-19,SMB,Agritech,Organic Search,Ahmedabad,Gujarat
35550,Account-035550,2024-11-18,SMB,Agritech,Outbound Sales,Coimbatore,Tamil Nadu
35710,Account-035710,2023-07-15,SMB,Logistics,Outbound Sales,Mumbai,Maharashtra
35732,Account-035732,2026-06-04,SMB,Education,Organic Search,Delhi,Delhi
35763,Account-035763,2026-01-13,Enterprise,Retail,Referral,Kolkata,West Bengal
35815,Account-035815,2025-03-07,SMB,Hospitality,Organic Search,Coimbatore,Tamil Nadu
35860,Account-035860,2022-12-17,SMB,Education,Outbound Sales,Bengaluru,Karnataka
35912,Account-035912,2025-10-28,SMB,Real Estate,Referral,Noida,Uttar Pradesh
35927,Account-035927,2026-02-14,SMB,Real Estate,Outbound Sales,Jaipur,Rajasthan
35933,Account-035933,2024-09-07,Enterprise,IT Services,Paid Ads,Kochi,Kerala
36017,Account-036017,2025-01-09,Mid-Market,Education,Partner,Delhi,Delhi
36021,Account-036021,2023-09-21,SMB,Agritech,Referral,Coimbatore,Tamil Nadu
36072,Account-036072,2025-12-27,SMB,Agritech,Organic Search,Chennai,Tamil Nadu
36076,Account-036076,2025-08-03,SMB,Healthcare,Referral,Kochi,Kerala
36077,Account-036077,2024-10-12,SMB,Agritech,Partner,Hyderabad,Telangana
36081,Account-036081,2025-11-26,SMB,Logistics,Outbound Sales,Indore,Madhya Pradesh
36117,Account-036117,2026-04-13,Mid-Market,Manufacturing,Organic Search,Mumbai,Maharashtra
36158,Account-036158,2024-10-31,SMB,Retail,Outbound Sales,Ahmedabad,Gujarat
36173,Account-036173,2024-11-16,SMB,Healthcare,Paid Ads,Bengaluru,Karnataka
36196,Account-036196,2022-11-27,Mid-Market,Real Estate,Organic Search,Indore,Madhya Pradesh
36197,Account-036197,2023-08-28,SMB,Hospitality,Referral,Gurugram,Haryana
36206,Account-036206,2024-08-04,SMB,Healthcare,Paid Ads,Kolkata,West Bengal
36240,Account-036240,2026-04-15,SMB,IT Services,Organic Search,Shivamogga,Karnataka
36351,Account-036351,2026-04-16,SMB,Real Estate,Organic Search,Ahmedabad,Gujarat
36413,Account-036413,2023-08-01,Enterprise,Real Estate,Outbound Sales,Mumbai,Maharashtra
36587,Account-036587,2026-01-20,SMB,Real Estate,Partner,Kochi,Kerala
36599,Account-036599,2025-11-19,SMB,Financial Services,Outbound Sales,Jaipur,Rajasthan
36602,Account-036602,2025-07-09,Enterprise,IT Services,Paid Ads,Gurugram,Haryana
36773,Account-036773,2024-12-16,SMB,Logistics,Marketplace,Bengaluru,Karnataka
36783,Account-036783,2025-10-08,SMB,Manufacturing,Organic Search,Jaipur,Rajasthan
36791,Account-036791,2022-11-08,SMB,Education,Organic Search,Kochi,Kerala
36815,Account-036815,2025-05-19,Mid-Market,Logistics,Referral,Chennai,Tamil Nadu
36833,Account-036833,2024-08-11,Mid-Market,Logistics,Paid Ads,Shivamogga,Karnataka
36886,Account-036886,2025-04-14,SMB,Agritech,Paid Ads,Hyderabad,Telangana
36906,Account-036906,2025-01-31,SMB,Agritech,Paid Ads,Chennai,Tamil Nadu
36920,Account-036920,2024-08-28,SMB,Healthcare,Outbound Sales,Shivamogga,Karnataka
36980,Account-036980,2022-12-11,Mid-Market,Retail,Outbound Sales,Hyderabad,Telangana
36984,Account-036984,2025-02-11,Mid-Market,Logistics,Paid Ads,Coimbatore,Tamil Nadu
36995,Account-036995,2024-12-16,Enterprise,Education,Paid Ads,Coimbatore,Tamil Nadu
37105,Account-037105,2025-07-17,SMB,IT Services,Paid Ads,Delhi,Delhi
37109,Account-037109,2023-07-09,Mid-Market,Hospitality,Organic Search,Pune,Maharashtra
37116,Account-037116,2025-02-26,Enterprise,Real Estate,Outbound Sales,Hyderabad,Telangana
37134,Account-037134,2024-02-22,SMB,Real Estate,Outbound Sales,Kochi,Kerala
37179,Account-037179,2023-09-04,SMB,Retail,Outbound Sales,Shivamogga,Karnataka
37285,Account-037285,2024-11-23,Mid-Market,Financial Services,Marketplace,Pune,Maharashtra
37335,Account-037335,2024-12-05,SMB,Real Estate,Outbound Sales,Kochi,Kerala
37398,Account-037398,2023-05-25,SMB,IT Services,Outbound Sales,Jaipur,Rajasthan
37419,Account-037419,2025-11-01,SMB,Real Estate,Outbound Sales,Pune,Maharashtra
37424,Account-037424,2024-10-06,Mid-Market,Retail,Organic Search,Ahmedabad,Gujarat
37460,Account-037460,2023-09-25,Enterprise,Healthcare,Partner,Gurugram,Haryana
37476,Account-037476,2024-06-18,SMB,Manufacturing,Referral,Pune,Maharashtra
37487,Account-037487,2025-05-05,Enterprise,Agritech,Partner,Hyderabad,Telangana
37500,Account-037500,2023-03-17,SMB,Agritech,Outbound Sales,Ahmedabad,Gujarat
37545,Account-037545,2025-10-13,SMB,Logistics,Marketplace,Coimbatore,Tamil Nadu
37563,Account-037563,2022-05-12,Mid-Market,Financial Services,Referral,Kochi,Kerala
37605,Account-037605,2024-04-07,Mid-Market,Retail,Organic Search,Delhi,Delhi
37672,Account-037672,2023-04-09,Mid-Market,Hospitality,Organic Search,Ahmedabad,Gujarat
37747,Account-037747,2025-06-17,SMB,Financial Services,Marketplace,Jaipur,Rajasthan
37748,Account-037748,2025-11-08,SMB,Healthcare,Paid Ads,Noida,Uttar Pradesh
37767,Account-037767,2025-12-20,Mid-Market,Agritech,Outbound Sales,Noida,Uttar Pradesh
37940,Account-037940,2023-11-09,SMB,Real Estate,Referral,Ahmedabad,Gujarat
37982,Account-037982,2024-05-29,Mid-Market,Retail,Partner,Chennai,Tamil Nadu
38022,Account-038022,2025-07-10,SMB,Agritech,Organic Search,Gurugram,Haryana
38086,Account-038086,2025-02-04,Mid-Market,IT Services,Organic Search,Gurugram,Haryana
38095,Account-038095,2025-02-28,SMB,Education,Paid Ads,Ahmedabad,Gujarat
38111,Account-038111,2024-09-22,SMB,Agritech,Outbound Sales,Kochi,Kerala
38189,Account-038189,2025-11-20,SMB,Hospitality,Paid Ads,Shivamogga,Karnataka
38197,Account-038197,2025-08-23,SMB,Financial Services,Organic Search,Mumbai,Maharashtra
38198,Account-038198,2024-03-11,SMB,Financial Services,Referral,Kochi,Kerala
38211,Account-038211,2024-10-21,SMB,Education,Outbound Sales,Pune,Maharashtra
38227,Account-038227,2023-05-15,SMB,Logistics,Paid Ads,Hyderabad,Telangana
38252,Account-038252,2023-12-01,Mid-Market,Manufacturing,Organic Search,Kolkata,West Bengal
38268,Account-038268,2025-07-02,SMB,IT Services,Organic Search,Pune,Maharashtra
38270,Account-038270,2024-02-22,Mid-Market,Real Estate,Organic Search,Delhi,Delhi
38306,Account-038306,2025-06-07,SMB,Retail,Outbound Sales,Gurugram,Haryana
38326,Account-038326,2025-12-29,SMB,Retail,Organic Search,Kochi,Kerala
38367,Account-038367,2026-04-11,Mid-Market,IT Services,Paid Ads,Gurugram,Haryana
38373,Account-038373,2025-11-23,SMB,Healthcare,Outbound Sales,Coimbatore,Tamil Nadu
38423,Account-038423,2025-10-22,SMB,Financial Services,Paid Ads,Ahmedabad,Gujarat
38452,Account-038452,2026-01-08,SMB,Hospitality,Organic Search,Gurugram,Haryana
38480,Account-038480,2026-06-04,SMB,Healthcare,Outbound Sales,Ahmedabad,Gujarat
38485,Account-038485,2025-10-22,Mid-Market,Manufacturing,Marketplace,Indore,Madhya Pradesh
38612,Account-038612,2025-03-05,Mid-Market,Education,Partner,Delhi,Delhi
38661,Account-038661,2026-01-07,SMB,IT Services,Paid Ads,Kolkata,West Bengal
38664,Account-038664,2023-09-27,SMB,Financial Services,Organic Search,Jaipur,Rajasthan
38677,Account-038677,2026-02-25,SMB,Hospitality,Organic Search,Indore,Madhya Pradesh
38700,Account-038700,2025-10-02,SMB,Logistics,Partner,Kolkata,West Bengal
38728,Account-038728,2023-05-09,SMB,Healthcare,Organic Search,Bengaluru,Karnataka
38766,Account-038766,2023-07-06,Mid-Market,Healthcare,Referral,Delhi,Delhi
38770,Account-038770,2024-01-13,Enterprise,Financial Services,Organic Search,Delhi,Delhi
38775,Account-038775,2025-10-20,SMB,Agritech,Organic Search,Shivamogga,Karnataka
38812,Account-038812,2023-06-22,SMB,Manufacturing,Paid Ads,Gurugram,Haryana
38823,Account-038823,2024-12-05,Mid-Market,Agritech,Outbound Sales,Coimbatore,Tamil Nadu
38848,Account-038848,2023-06-25,Enterprise,Education,Outbound Sales,Shivamogga,Karnataka
38868,Account-038868,2025-12-29,Enterprise,Education,Partner,Coimbatore,Tamil Nadu
38906,Account-038906,2024-03-11,Mid-Market,IT Services,Marketplace,Kolkata,West Bengal
38939,Account-038939,2025-03-01,Mid-Market,Logistics,Organic Search,Pune,Maharashtra
39017,Account-039017,2025-07-16,SMB,Real Estate,Marketplace,Kolkata,West Bengal
39037,Account-039037,2023-07-31,SMB,Real Estate,Partner,Chennai,Tamil Nadu
39040,Account-039040,2025-11-09,Mid-Market,Logistics,Partner,Kolkata,West Bengal
39062,Account-039062,2023-10-05,SMB,Healthcare,Outbound Sales,Bengaluru,Karnataka
39135,Account-039135,2026-04-30,Mid-Market,Healthcare,Partner,Coimbatore,Tamil Nadu
39190,Account-039190,2024-09-10,SMB,Retail,Outbound Sales,Bengaluru,Karnataka
39196,Account-039196,2023-09-14,SMB,Hospitality,Marketplace,Kolkata,West Bengal
39248,Account-039248,2023-11-09,Mid-Market,Healthcare,Organic Search,Jaipur,Rajasthan
39346,Account-039346,2025-10-30,Mid-Market,Manufacturing,Marketplace,Coimbatore,Tamil Nadu
39375,Account-039375,2025-10-21,Mid-Market,Retail,Referral,Hyderabad,Telangana
39416,Account-039416,2023-06-20,Mid-Market,Logistics,Organic Search,Delhi,Delhi
39454,Account-039454,2026-03-17,Enterprise,Financial Services,Outbound Sales,Pune,Maharashtra
39486,Account-039486,2025-11-07,SMB,Hospitality,Organic Search,Chennai,Tamil Nadu
39515,Account-039515,2024-11-06,SMB,Real Estate,Marketplace,Pune,Maharashtra
39535,Account-039535,2025-12-10,SMB,IT Services,Paid Ads,Delhi,Delhi
39541,Account-039541,2025-09-06,Mid-Market,Hospitality,Paid Ads,Kolkata,West Bengal
39592,Account-039592,2026-03-09,Mid-Market,Logistics,Marketplace,Indore,Madhya Pradesh
39666,Account-039666,2023-12-12,SMB,Agritech,Organic Search,Jaipur,Rajasthan
39685,Account-039685,2025-12-21,Enterprise,Manufacturing,Outbound Sales,Shivamogga,Karnataka
39715,Account-039715,2024-09-27,Enterprise,Financial Services,Organic Search,Ahmedabad,Gujarat
39739,Account-039739,2025-03-17,SMB,Financial Services,Partner,Mumbai,Maharashtra
39810,Account-039810,2025-09-26,Enterprise,Education,Organic Search,Hyderabad,Telangana
39869,Account-039869,2024-02-24,SMB,Manufacturing,Organic Search,Delhi,Delhi
39896,Account-039896,2026-04-14,SMB,Agritech,Organic Search,Hyderabad,Telangana
39899,Account-039899,2025-08-23,SMB,Logistics,Marketplace,Shivamogga,Karnataka
39965,Account-039965,2025-09-24,Enterprise,Manufacturing,Paid Ads,Kochi,Kerala
39980,Account-039980,2026-04-24,Enterprise,Logistics,Marketplace,Noida,Uttar Pradesh
40017,Account-040017,2024-01-10,Mid-Market,Real Estate,Referral,Shivamogga,Karnataka
40026,Account-040026,2026-03-25,Mid-Market,Logistics,Paid Ads,Noida,Uttar Pradesh
40093,Account-040093,2025-04-18,SMB,Healthcare,Paid Ads,Coimbatore,Tamil Nadu
40154,Account-040154,2026-01-15,Enterprise,Education,Organic Search,Gurugram,Haryana
40163,Account-040163,2026-01-13,Mid-Market,Hospitality,Organic Search,Coimbatore,Tamil Nadu
40166,Account-040166,2024-02-06,SMB,Agritech,Organic Search,Mumbai,Maharashtra
40219,Account-040219,2024-12-23,SMB,Hospitality,Paid Ads,Jaipur,Rajasthan
40270,Account-040270,2025-06-26,SMB,Logistics,Partner,Indore,Madhya Pradesh
40330,Account-040330,2026-04-28,SMB,Hospitality,Paid Ads,Jaipur,Rajasthan
40485,Account-040485,2023-12-07,SMB,Logistics,Paid Ads,Chennai,Tamil Nadu
40544,Account-040544,2026-04-28,Mid-Market,IT Services,Organic Search,Kochi,Kerala
40555,Account-040555,2025-04-25,Mid-Market,Retail,Partner,Mumbai,Maharashtra
40595,Account-040595,2025-11-15,Mid-Market,Agritech,Outbound Sales,Kolkata,West Bengal
40659,Account-040659,2025-07-16,SMB,IT Services,Organic Search,Hyderabad,Telangana
40736,Account-040736,2025-04-05,Mid-Market,Healthcare,Partner,Ahmedabad,Gujarat
40757,Account-040757,2023-12-19,SMB,Logistics,Marketplace,Pune,Maharashtra
40776,Account-040776,2026-03-21,SMB,Logistics,Paid Ads,Chennai,Tamil Nadu
40809,Account-040809,2025-10-13,Enterprise,Education,Partner,Kolkata,West Bengal
40826,Account-040826,2025-04-17,SMB,Financial Services,Partner,Kolkata,West Bengal
40843,Account-040843,2024-12-24,SMB,Healthcare,Organic Search,Bengaluru,Karnataka
40849,Account-040849,2025-10-23,SMB,Logistics,Outbound Sales,Chennai,Tamil Nadu
40857,Account-040857,2025-02-09,SMB,Logistics,Organic Search,Gurugram,Haryana
40882,Account-040882,2026-05-29,SMB,Agritech,Marketplace,Bengaluru,Karnataka
40892,Account-040892,2023-01-03,Mid-Market,Hospitality,Paid Ads,Indore,Madhya Pradesh
40936,Account-040936,2024-07-03,SMB,Financial Services,Outbound Sales,Hyderabad,Telangana
41021,Account-041021,2025-05-03,SMB,Manufacturing,Marketplace,Bengaluru,Karnataka
41075,Account-041075,2026-03-26,SMB,IT Services,Marketplace,Jaipur,Rajasthan
41106,Account-041106,2026-03-15,Mid-Market,IT Services,Paid Ads,Shivamogga,Karnataka
41112,Account-041112,2024-11-12,SMB,Financial Services,Organic Search,Kochi,Kerala
41124,Account-041124,2024-08-31,SMB,Real Estate,Partner,Shivamogga,Karnataka
41128,Account-041128,2025-07-27,Mid-Market,Hospitality,Paid Ads,Gurugram,Haryana
41165,Account-041165,2026-02-12,Mid-Market,Retail,Organic Search,Kolkata,West Bengal
41168,Account-041168,2025-09-13,SMB,Logistics,Organic Search,Coimbatore,Tamil Nadu
41180,Account-041180,2024-03-29,SMB,Agritech,Referral,Delhi,Delhi
41209,Account-041209,2024-11-26,Mid-Market,Logistics,Partner,Mumbai,Maharashtra
41212,Account-041212,2025-10-20,SMB,Manufacturing,Outbound Sales,Kolkata,West Bengal
41280,Account-041280,2026-03-22,SMB,Healthcare,Paid Ads,Bengaluru,Karnataka
41289,Account-041289,2025-04-16,SMB,Healthcare,Paid Ads,Jaipur,Rajasthan
41296,Account-041296,2025-09-04,SMB,Healthcare,Referral,Coimbatore,Tamil Nadu
