customer_id,segment,industry,state,tier,billing_cycle,mrr,arr,discount_pct,tenure_months,seats_licensed,seat_utilisation,feature_adoption,login_trend_pct,t90_tickets,t90_avg_csat,late_payment_rate_180d,months_since_activity,churn_probability_90d,churn_probability_12m,gross_margin_arr,revenue_at_risk,price_sensitivity,reasons,primary_reason,scored_at
4453,Mid-Market,Manufacturing,Uttar Pradesh,Business,Monthly,35797.0,429564.0,6.0,14.5,38,0.6929824561403508,0.6296296296296297,-0.1121495327102803,0.0,4.0,0.0,1.0,0.0042,0.0165,335060.0,7088.0,0.2,[],No clear signal,2026-06-30
38770,Enterprise,Financial Services,Delhi,Enterprise,Annual,300515.0,3606180.0,7.0,29.5,213,0.9420970266040688,0.95,0.0406091370558375,0.0,4.0,0.0,1.0,0.0,0.0,2812820.0,0.0,0.2,[],No clear signal,2026-06-30
33627,SMB,Real Estate,Uttar Pradesh,Growth,Annual,2779.0,33348.0,7.0,2.5,5,0.9333333333333332,0.7857142857142857,0.0,2.0,4.5,0.0,1.0,0.0,0.0,26011.0,0.0,0.2,[],No clear signal,2026-06-30
1054,SMB,Hospitality,West Bengal,Starter,Monthly,2814.0,33768.0,4.0,32.3,11,0.2727272727272727,0.2222222222222222,-0.2033898305084746,2.0,4.0,0.2,1.0,0.0294,0.1123,26339.0,3792.0,0.0,"[{""feature"": ""seat_utilisation"", ""label"": ""Seats sitting unused"", ""impact_pp"": 0.6}]",Seats sitting unused,2026-06-30
32258,Mid-Market,Real Estate,West Bengal,Business,Annual,21088.0,253056.0,7.0,5.8,22,0.2575757575757575,0.3185185185185185,-0.25,8.0,2.75,0.0,1.0,0.0063,0.0249,197384.0,6301.0,0.0,[],No clear signal,2026-06-30
31726,SMB,IT Services,Maharashtra,Growth,Monthly,2898.0,34776.0,3.0,23.9,5,0.6666666666666667,0.3928571428571428,0.2613636363636363,7.0,3.7142857142857135,0.2,1.0,0.0208,0.0806,27125.0,2803.0,0.0,[],No clear signal,2026-06-30
26592,SMB,IT Services,Maharashtra,Growth,Annual,2958.0,35496.0,1.0,37.6,5,0.7333333333333333,0.8095238095238095,0.2195121951219512,1.0,3.0,0.0,1.0,0.0006,0.0022,27687.0,78.0,0.2,[],No clear signal,2026-06-30
1074,SMB,Education,Maharashtra,Starter,Annual,3231.0,38772.0,6.0,30.2,13,0.5641025641025641,0.5277777777777778,0.0,2.0,4.0,0.0,1.0,0.0011,0.0044,30242.0,171.0,0.2,[],No clear signal,2026-06-30
33919,Mid-Market,Education,Telangana,Business,Monthly,49721.0,596652.0,8.0,12.5,55,0.6545454545454545,0.7481481481481481,-0.1759259259259259,1.0,5.0,0.0,1.0,0.0061,0.0242,465389.0,14439.0,0.5,[],No clear signal,2026-06-30
49639,Mid-Market,Retail,West Bengal,Business,Annual,38879.0,466548.0,5.0,8.0,41,0.910569105691057,0.948148148148148,0.0913978494623656,1.0,5.0,0.0,1.0,0.0,0.0,363907.0,0.0,0.2,[],No clear signal,2026-06-30
49606,SMB,Retail,Rajasthan,Starter,Monthly,1102.0,13224.0,1.0,28.3,4,0.5,0.1944444444444444,0.3829787234042553,4.0,4.0,0.2,1.0,0.0292,0.1118,10315.0,1478.0,0.0,[],No clear signal,2026-06-30
29331,SMB,Education,Uttar Pradesh,Starter,Annual,1046.0,12552.0,6.0,40.2,4,0.5,0.4444444444444444,0.625,4.0,3.5,0.0,1.0,0.0053,0.0209,9791.0,262.0,0.298,[],No clear signal,2026-06-30
11662,SMB,IT Services,Haryana,Growth,Annual,2739.0,32868.0,22.3430352628326,7.3,6,0.0,0.2380952380952381,-0.25,19.0,3.0,0.0,1.0,0.016,0.0626,25637.0,2058.0,0.558,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.7}, {""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 0.6}]",Price sensitive (deep discount),2026-06-30
874,Mid-Market,Healthcare,Tamil Nadu,Business,Annual,65363.0,784356.0,5.0,1.9,71,0.676056338028169,0.7111111111111111,0.0,0.0,4.0,0.0,1.0,0.0011,0.0044,611798.0,3451.0,0.2,[],No clear signal,2026-06-30
6209,SMB,Real Estate,Haryana,Starter,Annual,3651.0,43812.0,1.0,16.9,14,0.619047619047619,0.4166666666666667,0.5,4.0,4.25,0.0,1.0,0.0027,0.0107,34173.0,469.0,0.2,[],No clear signal,2026-06-30
19,SMB,Retail,Karnataka,Growth,Annual,6553.0,78636.0,12.0,24.5,13,0.6666666666666666,0.6904761904761905,0.0496453900709219,4.0,4.25,1.0,1.0,0.0031,0.0122,61336.0,959.0,0.0,[],No clear signal,2026-06-30
46829,Enterprise,Manufacturing,Maharashtra,Business,Annual,138731.0,1664772.0,9.0,33.2,165,0.9555555555555556,0.9555555555555556,0.0631578947368421,0.0,4.0,0.0,1.0,0.0,0.0,1298522.0,0.0,0.2,[],No clear signal,2026-06-30
22541,SMB,Manufacturing,Uttar Pradesh,Starter,Annual,1485.0,17820.0,20.58283088002325,17.0,7,0.5714285714285714,0.4166666666666667,0.1020408163265306,2.0,4.0,0.0,1.0,0.0047,0.0186,13900.0,331.0,0.642,[],No clear signal,2026-06-30
7227,Mid-Market,Logistics,Haryana,Growth,Monthly,9399.0,112788.0,19.664093733002872,35.8,21,0.6984126984126984,0.7261904761904762,0.0721649484536082,3.0,4.0,0.2,1.0,0.0134,0.0527,87975.0,5944.0,1.0,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.9}]",Price sensitive (deep discount),2026-06-30
49980,Mid-Market,Financial Services,Maharashtra,Enterprise,Monthly,70024.0,840288.0,6.0,26.1,45,0.4222222222222222,0.65,-0.136986301369863,5.0,4.2,0.2,1.0,0.0156,0.0608,655425.0,51090.0,0.516,[],No clear signal,2026-06-30
26965,Enterprise,Healthcare,Gujarat,Enterprise,Annual,180646.0,2167752.0,17.0,13.5,140,0.7238095238095238,0.4333333333333333,0.1833333333333333,4.0,3.5,1.0,1.0,0.0027,0.0107,1690847.0,23195.0,0.2,[],No clear signal,2026-06-30
33997,SMB,Real Estate,Tamil Nadu,Growth,Monthly,7671.0,92052.0,4.0,0.2,14,0.9285714285714286,0.6428571428571429,0.0,1.0,5.0,0.0,1.0,0.0098,0.0388,71801.0,3572.0,0.0,"[{""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.6}]",Still early in lifecycle,2026-06-30
28234,SMB,Logistics,Karnataka,Business,Annual,11138.0,133656.0,5.0,15.5,11,0.6363636363636364,0.8222222222222222,-0.0756302521008403,0.0,4.0,1.0,1.0,0.0011,0.0044,104252.0,588.0,0.5,[],No clear signal,2026-06-30
5255,Mid-Market,Financial Services,Delhi,Growth,Annual,17555.0,210660.0,8.0,14.4,35,0.8285714285714286,0.880952380952381,0.075,0.0,4.0,0.0,1.0,0.0009,0.0036,164315.0,758.0,0.2,[],No clear signal,2026-06-30
16799,SMB,IT Services,Tamil Nadu,Starter,Annual,1013.0,12156.0,9.0,19.3,4,0.75,0.9166666666666666,-0.1846153846153846,6.0,4.0,0.0,1.0,0.0027,0.0107,9482.0,130.0,0.0,[],No clear signal,2026-06-30
11861,SMB,IT Services,Uttar Pradesh,Starter,Monthly,1884.0,22608.0,1.0,16.7,7,0.9047619047619048,0.9166666666666666,0.0,1.0,4.0,0.2,1.0,0.0061,0.0242,17634.0,547.0,0.0,[],No clear signal,2026-06-30
20244,Mid-Market,Logistics,Madhya Pradesh,Growth,Monthly,30407.0,364884.0,10.0,3.9,64,0.9010416666666666,0.9642857142857144,1.818181818181818,2.0,4.5,0.0,1.0,0.0,0.0,284610.0,0.0,0.2,[],No clear signal,2026-06-30
44643,SMB,Manufacturing,Telangana,Starter,Annual,3153.0,37836.0,1.0,10.8,12,0.8888888888888888,0.9166666666666666,0.0297029702970297,1.0,5.0,0.0,1.0,0.0,0.0,29512.0,0.0,0.2,[],No clear signal,2026-06-30
39685,Enterprise,Manufacturing,Karnataka,Enterprise,Annual,163551.0,1962612.0,11.0,6.3,117,0.0341880341880341,0.0722222222222222,1.5,16.0,3.125,0.0,1.0,0.0134,0.0527,1530837.0,103430.0,0.183,"[{""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.5}]",Shallow product adoption,2026-06-30
9720,SMB,Healthcare,Tamil Nadu,Starter,Annual,3093.0,37116.0,10.0,30.9,13,0.4615384615384615,0.611111111111111,-0.3214285714285714,7.0,3.2857142857142856,0.0,1.0,0.0057,0.0224,28950.0,831.0,0.0,[],No clear signal,2026-06-30
12819,SMB,Manufacturing,West Bengal,Growth,Monthly,1792.0,21504.0,2.0,14.1,3,1.0,0.880952380952381,0.2035928143712574,2.0,4.0,0.4,1.0,0.0011,0.0044,16773.0,95.0,0.2,[],No clear signal,2026-06-30
12136,SMB,Retail,Karnataka,Starter,Annual,3025.0,36300.0,20.97927431341332,20.5,14,0.7857142857142857,0.9166666666666666,0.3454545454545454,2.0,4.0,0.0,1.0,0.0011,0.0044,28314.0,160.0,1.0,[],No clear signal,2026-06-30
38189,SMB,Hospitality,Karnataka,Growth,Monthly,2219.0,26628.0,8.0,7.3,4,0.8333333333333334,0.5595238095238095,-0.1685393258426966,5.0,3.6,0.0,1.0,0.0423,0.1588,20770.0,4229.0,0.288,"[{""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 1.9}, {""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.6}, {""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 1.2}]",Still early in lifecycle,2026-06-30
11068,SMB,Hospitality,Madhya Pradesh,Growth,Annual,5300.0,63600.0,27.07735606163181,13.8,13,0.2564102564102564,0.0833333333333333,0.2857142857142857,3.0,2.6666666666666665,1.0,1.0,0.0185,0.0721,49608.0,4586.0,0.672,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.4}, {""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.5}]",Price sensitive (deep discount),2026-06-30
25909,SMB,Logistics,Maharashtra,Starter,Annual,1363.0,16356.0,17.0,10.5,6,0.8888888888888888,0.9166666666666666,0.2598425196850393,1.0,5.0,0.0,1.0,0.0,0.0,12758.0,0.0,0.2,[],No clear signal,2026-06-30
28370,Mid-Market,Healthcare,Delhi,Business,Monthly,32057.0,384684.0,9.0,19.6,35,0.419047619047619,0.5851851851851851,0.0,0.0,4.0,0.0,1.0,0.0119,0.0469,300054.0,18042.0,0.2,[],No clear signal,2026-06-30
43358,Mid-Market,IT Services,Haryana,Business,Monthly,58231.0,698772.0,8.0,20.7,65,0.6256410256410256,0.7111111111111111,0.0119047619047619,1.0,3.0,0.0,1.0,0.0061,0.0242,545042.0,16910.0,0.447,[],No clear signal,2026-06-30
33018,SMB,Real Estate,Tamil Nadu,Starter,Annual,525.0,6300.0,8.0,28.4,2,0.8333333333333334,0.8611111111111112,0.4555555555555555,0.0,4.0,0.0,1.0,0.0011,0.0044,4914.0,28.0,1.0,[],No clear signal,2026-06-30
18606,SMB,Hospitality,Karnataka,Starter,Annual,1622.0,19464.0,33.0,17.3,9,0.8888888888888888,0.9166666666666666,0.4465408805031446,6.0,4.5,0.0,1.0,0.0,0.0,15182.0,0.0,0.2,[],No clear signal,2026-06-30
14970,SMB,Education,Maharashtra,Growth,Monthly,1083.0,12996.0,15.965132420954896,27.4,2,1.0,0.8214285714285714,0.0223880597014925,1.0,4.0,0.0,1.0,0.0026,0.0103,10137.0,134.0,0.2,[],No clear signal,2026-06-30
25586,SMB,Logistics,Tamil Nadu,Starter,Annual,1248.0,14976.0,24.0,6.3,6,0.2777777777777778,0.3611111111111111,0.1538461538461538,13.0,2.6923076923076925,0.0,1.0,0.0163,0.0635,11681.0,951.0,0.591,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.4}]",Price sensitive (deep discount),2026-06-30
36021,SMB,Agritech,Tamil Nadu,Starter,Monthly,810.0,9720.0,4.0,33.3,3,0.8888888888888888,0.638888888888889,0.0839694656488549,4.0,4.0,0.2,1.0,0.0128,0.0503,7582.0,489.0,0.0,"[{""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 0.5}]",Heavy support load,2026-06-30
31977,Mid-Market,Manufacturing,Kerala,Growth,Annual,8076.0,96912.0,24.292116522850705,15.5,20,0.5833333333333333,0.1428571428571428,-0.3548387096774194,4.0,3.75,0.0,1.0,0.0061,0.0242,75591.0,2345.0,1.0,[],No clear signal,2026-06-30
31160,SMB,Real Estate,Kerala,Starter,Monthly,2251.0,27012.0,7.0,22.8,9,0.8148148148148148,0.6666666666666666,0.1507936507936507,1.0,3.0,0.2,1.0,0.0027,0.0107,21069.0,289.0,0.0,[],No clear signal,2026-06-30
45638,Mid-Market,Agritech,Uttar Pradesh,Business,Monthly,40861.0,490332.0,14.0,1.2,48,0.9375,0.9222222222222224,0.0,0.0,4.0,0.0,1.0,0.0011,0.0044,382459.0,2157.0,1.0,[],No clear signal,2026-06-30
31051,SMB,Healthcare,Haryana,Starter,Annual,1214.0,14568.0,12.0,1.6,5,0.4,0.7916666666666666,0.0,3.0,4.0,0.0,1.0,0.0027,0.0107,11363.0,156.0,1.0,[],No clear signal,2026-06-30
13412,SMB,Manufacturing,Karnataka,Starter,Monthly,559.0,6708.0,2.0,18.8,2,0.5,0.5277777777777778,-0.3157894736842105,1.0,4.0,0.2,1.0,0.0373,0.141,5232.0,946.0,0.0,[],No clear signal,2026-06-30
21783,SMB,Education,Uttar Pradesh,Growth,Monthly,4498.0,53976.0,4.0,13.7,8,0.625,0.7976190476190476,0.2452830188679245,0.0,4.0,0.0,1.0,0.0027,0.0107,42101.0,578.0,0.2,[],No clear signal,2026-06-30
6051,SMB,IT Services,Uttar Pradesh,Starter,Annual,2667.0,32004.0,9.0,31.6,11,0.7878787878787878,0.6666666666666666,0.1403508771929824,5.0,3.8,0.0,1.0,0.0011,0.0044,24963.0,141.0,0.2,[],No clear signal,2026-06-30
29302,Enterprise,Healthcare,Karnataka,Business,Monthly,110674.0,1328088.0,23.0,38.3,155,0.7483870967741936,0.5703703703703704,0.5909090909090909,0.0,4.0,0.0,1.0,0.0175,0.0682,1035909.0,90576.0,0.708,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.3}, {""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.5}]",Price sensitive (deep discount),2026-06-30
20711,Enterprise,Financial Services,West Bengal,Enterprise,Annual,182658.0,2191896.0,8.0,24.0,127,0.7480314960629921,0.95,-0.06,4.0,4.75,0.0,1.0,0.0,0.0,1709679.0,0.0,0.2,[],No clear signal,2026-06-30
43540,SMB,Logistics,Delhi,Starter,Annual,1046.0,12552.0,6.0,33.1,4,0.6666666666666666,0.5277777777777778,0.3146067415730337,1.0,4.0,0.0,1.0,0.0011,0.0044,9791.0,55.0,0.2,[],No clear signal,2026-06-30
14289,Mid-Market,Logistics,Maharashtra,Enterprise,Annual,71269.0,855228.0,10.0,44.8,48,0.7916666666666666,0.6055555555555556,0.1393442622950819,0.0,4.0,0.0,1.0,0.0009,0.0036,667078.0,3079.0,0.2,[],No clear signal,2026-06-30
29986,Mid-Market,Manufacturing,Uttar Pradesh,Enterprise,Monthly,56080.0,672960.0,7.0,18.2,36,0.8796296296296297,0.7944444444444444,-0.1282051282051282,0.0,4.0,0.0,1.0,0.0002,0.0008,524909.0,538.0,0.2,[],No clear signal,2026-06-30
27381,SMB,Real Estate,Tamil Nadu,Starter,Monthly,2251.0,27012.0,7.0,7.3,9,0.925925925925926,0.9166666666666666,-0.0757575757575757,0.0,4.0,0.0,1.0,0.0,0.0,21069.0,0.0,0.2,[],No clear signal,2026-06-30
685,SMB,Agritech,Tamil Nadu,Starter,Monthly,2323.0,27876.0,4.0,30.6,9,0.4074074074074074,0.5277777777777778,0.8,6.0,3.8333333333333335,0.0,1.0,0.0233,0.09,21743.0,2509.0,0.0,"[{""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.7}, {""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 0.5}]",Shallow product adoption,2026-06-30
49794,Mid-Market,Agritech,Delhi,Growth,Monthly,20411.0,244932.0,10.0,4.6,42,0.7063492063492064,0.8214285714285714,0.6822429906542056,1.0,4.0,0.2,1.0,0.0011,0.0044,191047.0,1078.0,0.2,[],No clear signal,2026-06-30
29261,SMB,Agritech,Rajasthan,Growth,Annual,1792.0,21504.0,2.0,6.9,3,0.0,0.0595238095238095,-0.6,22.0,3.0454545454545454,0.0,1.0,0.0192,0.0745,16773.0,1602.0,0.0,[],No clear signal,2026-06-30
4576,SMB,IT Services,Maharashtra,Growth,Monthly,5087.0,61044.0,3.0,15.0,9,0.5555555555555556,0.6904761904761905,0.0609756097560975,2.0,4.0,0.0,1.0,0.0087,0.0344,47614.0,2100.0,0.0,[],No clear signal,2026-06-30
37105,SMB,IT Services,Delhi,Starter,Monthly,2275.0,27300.0,6.0,11.4,9,0.7037037037037037,0.9166666666666666,0.0547945205479452,3.0,3.6666666666666665,0.2,1.0,0.0201,0.078,21294.0,2129.0,0.0,[],No clear signal,2026-06-30
40026,Mid-Market,Logistics,Uttar Pradesh,Business,Annual,29186.0,350232.0,20.73014695104868,3.2,32,0.8958333333333334,0.9555555555555556,2.5660377358490565,7.0,4.285714285714286,0.0,1.0,0.0,0.0,273181.0,0.0,0.2,[],No clear signal,2026-06-30
6330,SMB,Retail,Delhi,Starter,Annual,525.0,6300.0,8.0,14.8,2,0.6666666666666666,0.4166666666666667,-0.4444444444444444,3.0,3.6666666666666665,0.0,1.0,0.0027,0.0107,4914.0,67.0,0.0,[],No clear signal,2026-06-30
41859,SMB,Agritech,Madhya Pradesh,Growth,Monthly,5567.0,66804.0,4.0,16.5,10,0.9,0.7857142857142857,0.3738317757009345,0.0,4.0,0.0,1.0,0.0018,0.0072,52107.0,481.0,0.2,[],No clear signal,2026-06-30
10299,Enterprise,Logistics,Kerala,Enterprise,Annual,139014.0,1668168.0,32.0,29.7,131,0.8778625954198473,0.9388888888888888,-0.0163934426229508,5.0,4.4,0.0,1.0,0.0,0.0,1301171.0,0.0,0.2,[],No clear signal,2026-06-30
20335,SMB,Healthcare,Tamil Nadu,Growth,Monthly,3487.0,41844.0,2.0,17.1,6,0.6666666666666666,0.6428571428571429,0.0454545454545454,2.0,4.0,1.0,1.0,0.0164,0.0641,32638.0,2682.0,0.03,"[{""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.5}]",Shallow product adoption,2026-06-30
8400,SMB,Hospitality,Gujarat,Starter,Annual,1089.0,13068.0,21.0,13.9,5,0.4,0.3333333333333333,-0.1739130434782608,6.0,4.0,1.0,1.0,0.0139,0.0546,10193.0,714.0,0.639,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.1}]",Price sensitive (deep discount),2026-06-30
12473,SMB,Financial Services,Delhi,Growth,Annual,1174.0,14088.0,5.0,20.6,2,0.8333333333333334,0.7976190476190476,0.2980769230769231,9.0,4.444444444444445,0.0,1.0,0.0018,0.0072,10989.0,101.0,0.0,[],No clear signal,2026-06-30
13240,Mid-Market,Logistics,West Bengal,Growth,Annual,21331.0,255972.0,10.0,6.0,44,0.893939393939394,0.8214285714285714,-0.1076923076923077,10.0,4.9,0.0,1.0,0.0002,0.0008,199658.0,205.0,0.0,[],No clear signal,2026-06-30
1275,Mid-Market,Real Estate,Maharashtra,Growth,Monthly,17144.0,205728.0,5.0,8.9,33,0.8585858585858586,0.511904761904762,-0.0095238095238095,3.0,3.333333333333333,0.2,1.0,0.0067,0.0267,160468.0,5493.0,0.268,[],No clear signal,2026-06-30
39666,SMB,Agritech,Rajasthan,Growth,Annual,1149.0,13788.0,7.0,30.6,2,1.0,0.8571428571428571,0.2596153846153846,6.0,3.5,0.0,1.0,0.0011,0.0044,10755.0,61.0,0.2,[],No clear signal,2026-06-30
44225,Mid-Market,Agritech,Maharashtra,Business,Monthly,39333.0,471996.0,12.0,2.7,45,0.7037037037037037,0.674074074074074,0.0,1.0,3.0,0.3333333333333333,1.0,0.0189,0.0734,368157.0,34645.0,0.391,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.7}, {""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.5}]",Price sensitive (deep discount),2026-06-30
29499,Mid-Market,Agritech,Madhya Pradesh,Business,Monthly,30077.0,360924.0,19.0,29.8,37,0.963963963963964,0.9259259259259258,0.0051282051282051,1.0,5.0,0.0,1.0,0.0,0.0,281521.0,0.0,0.2,[],No clear signal,2026-06-30
22447,Mid-Market,Logistics,Haryana,Business,Monthly,25658.0,307896.0,10.0,1.9,28,0.9464285714285714,0.8555555555555555,0.0,0.0,4.0,0.0,1.0,0.0016,0.0065,240159.0,2001.0,0.5,[],No clear signal,2026-06-30
40857,SMB,Logistics,Haryana,Starter,Annual,1080.0,12960.0,3.0,16.6,4,0.6666666666666666,0.4444444444444444,0.0,2.0,4.0,0.0,1.0,0.002,0.0079,10109.0,102.0,0.0,[],No clear signal,2026-06-30
17923,SMB,Education,Haryana,Starter,Monthly,3075.0,36900.0,19.297263750887204,5.7,13,0.9487179487179488,0.9166666666666666,-0.1698113207547169,1.0,4.0,0.0,1.0,0.0,0.0,28782.0,0.0,0.2,[],No clear signal,2026-06-30
6298,SMB,Agritech,West Bengal,Growth,Annual,6605.0,79260.0,24.35184062457798,35.5,13,0.8205128205128205,0.5357142857142857,0.1260504201680672,5.0,4.4,0.0,1.0,0.0018,0.0072,61823.0,571.0,0.819,[],No clear signal,2026-06-30
45983,Enterprise,Hospitality,Tamil Nadu,Enterprise,Monthly,252276.0,3027312.0,9.0,24.3,181,0.4493554327808471,0.7833333333333333,-0.036697247706422,1.0,3.0,0.0,1.0,0.0042,0.0166,2361303.0,50253.0,0.5,[],No clear signal,2026-06-30
33450,SMB,Healthcare,Tamil Nadu,Growth,Annual,2171.0,26052.0,10.0,7.6,4,0.9166666666666666,0.9642857142857144,0.1075949367088607,2.0,3.0,0.0,1.0,0.0,0.0,20321.0,0.0,0.2,[],No clear signal,2026-06-30
38022,SMB,Agritech,Haryana,Starter,Monthly,3368.0,40416.0,2.0,11.7,13,0.9743589743589745,0.9166666666666666,0.2215189873417721,1.0,5.0,0.0,1.0,0.0,0.0,31524.0,0.0,0.2,[],No clear signal,2026-06-30
8906,SMB,Financial Services,Maharashtra,Starter,Monthly,1770.0,21240.0,7.0,2.6,7,0.4761904761904762,0.8888888888888888,0.0,2.0,4.5,0.3333333333333333,1.0,0.0264,0.1014,16567.0,2154.0,0.228,"[{""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.6}, {""feature"": ""seat_utilisation"", ""label"": ""Seats sitting unused"", ""impact_pp"": 0.4}]",Still early in lifecycle,2026-06-30
30819,Enterprise,Real Estate,Karnataka,Enterprise,Monthly,157296.0,1887552.0,13.0,22.4,115,0.8927536231884058,0.9166666666666666,0.2710843373493976,1.0,4.0,0.0,1.0,0.0,0.0,1472291.0,0.0,0.2,[],No clear signal,2026-06-30
21526,SMB,Agritech,Kerala,Growth,Annual,7671.0,92052.0,4.0,5.9,14,0.5476190476190477,0.4404761904761905,0.3809523809523809,6.0,3.1666666666666665,0.0,1.0,0.002,0.0079,71801.0,727.0,0.2,[],No clear signal,2026-06-30
48,SMB,Education,Madhya Pradesh,Starter,Monthly,1950.0,23400.0,12.111304852332587,40.0,8,0.875,0.9166666666666666,-0.065,10.0,4.3,0.0,1.0,0.0014,0.0057,18252.0,133.0,0.0,[],No clear signal,2026-06-30
32529,SMB,Real Estate,Karnataka,Starter,Monthly,2098.0,25176.0,3.0,21.4,8,0.625,0.9166666666666666,0.3561643835616438,2.0,4.0,0.0,1.0,0.0027,0.0107,19637.0,269.0,0.2,[],No clear signal,2026-06-30
38270,Mid-Market,Real Estate,Delhi,Business,Annual,48340.0,580080.0,24.481085571707297,28.2,60,0.0777777777777777,0.2962962962962963,-0.4615384615384615,3.0,3.6666666666666665,1.0,1.0,0.019,0.074,452462.0,42926.0,0.833,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.3}]",Price sensitive (deep discount),2026-06-30
14225,SMB,IT Services,Uttar Pradesh,Starter,Annual,3614.0,43368.0,2.0,17.2,14,0.8095238095238095,0.6666666666666666,0.2771084337349397,1.0,5.0,0.0,1.0,0.0011,0.0044,33827.0,191.0,0.0,[],No clear signal,2026-06-30
48107,Enterprise,Hospitality,Kerala,Business,Annual,70779.0,849348.0,7.0,14.9,79,0.9071729957805909,0.8222222222222222,-0.0232558139534883,2.0,5.0,0.0,1.0,0.0,0.0,662491.0,0.0,0.2,[],No clear signal,2026-06-30
30489,SMB,Financial Services,Maharashtra,Starter,Annual,2962.0,35544.0,7.0,6.7,12,0.2777777777777778,0.1666666666666666,-0.2,13.0,3.3076923076923075,0.0,1.0,0.0134,0.0527,27724.0,1873.0,0.0,[],No clear signal,2026-06-30
16348,Mid-Market,Manufacturing,Delhi,Growth,Monthly,24985.0,299820.0,10.0,11.8,52,0.5769230769230769,0.869047619047619,-0.0135135135135135,9.0,4.0,0.0,1.0,0.0486,0.1807,233860.0,54177.0,0.19,"[{""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 3.1}, {""feature"": ""seat_utilisation"", ""label"": ""Seats sitting unused"", ""impact_pp"": 1.1}, {""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.1}]",Heavy support load,2026-06-30
30601,Enterprise,Financial Services,Haryana,Enterprise,Annual,272632.0,3271584.0,16.0,9.9,214,0.9641744548286604,0.7944444444444444,-0.1213872832369942,2.0,5.0,0.0,1.0,0.0002,0.0008,2551836.0,2617.0,0.5,[],No clear signal,2026-06-30
2259,SMB,Education,Telangana,Starter,Annual,913.0,10956.0,18.0,14.6,4,0.25,0.3888888888888889,0.3043478260869565,1.0,4.0,0.0,1.0,0.0027,0.0107,8546.0,117.0,0.2,[],No clear signal,2026-06-30
36773,SMB,Logistics,Karnataka,Growth,Monthly,4042.0,48504.0,2.0,18.4,7,0.8571428571428571,0.7738095238095238,0.4651162790697674,0.0,4.0,0.8,1.0,0.0195,0.0759,37833.0,3681.0,0.936,[],No clear signal,2026-06-30
34076,SMB,Agritech,Kerala,Starter,Monthly,2382.0,28584.0,11.0,18.6,10,0.4666666666666667,0.4444444444444444,-0.0612244897959183,1.0,4.0,0.0,1.0,0.0229,0.0884,22296.0,2527.0,0.579,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 1.4}]",Price sensitive (deep discount),2026-06-30
7609,Enterprise,Hospitality,Madhya Pradesh,Business,Monthly,55399.0,664788.0,24.21728519825765,13.6,72,0.8194444444444444,0.837037037037037,-0.0478723404255319,2.0,5.0,0.2,1.0,0.002,0.0079,518535.0,5252.0,1.0,[],No clear signal,2026-06-30
20940,SMB,IT Services,Rajasthan,Starter,Monthly,2141.0,25692.0,1.0,45.7,8,0.875,0.8611111111111112,0.0119047619047619,1.0,4.0,0.0,1.0,0.0002,0.0008,20040.0,21.0,0.0,[],No clear signal,2026-06-30
