ticket_id,customer_id,created_at,category,severity,resolution_hours,csat_score,is_escalated
807060,12728,2026-04-28,How-to,High,9.7,5,1
807061,12728,2026-04-10,Performance,High,34.3,3,1
807062,12728,2026-04-09,How-to,High,64.6,3,0
807063,12728,2026-04-21,Integration,Low,4.0,4,0
807121,12819,2026-04-29,How-to,Medium,27.8,3,0
807127,12832,2026-04-22,Integration,Low,21.4,4,0
807128,12832,2026-04-15,Integration,Low,5.0,4,0
807152,12867,2026-04-09,Bug,High,67.5,4,0
807153,12867,2026-04-07,Bug,Low,3.1,3,0
807154,12867,2026-04-15,Feature Request,Medium,33.9,3,0
807212,12923,2026-04-02,How-to,High,49.7,3,1
807220,12931,2026-04-25,Bug,Low,10.6,5,0
807221,12931,2026-04-24,Outage,Low,28.8,4,0
807222,12931,2026-04-07,Feature Request,Medium,20.7,4,0
807257,13010,2026-04-15,Feature Request,Medium,19.0,5,0
807258,13010,2026-04-04,Billing,Low,5.9,5,0
807259,13010,2026-04-09,Integration,Critical,14.7,3,1
807427,13213,2026-04-24,Bug,Low,8.9,4,0
807442,13230,2026-04-06,Outage,Low,7.5,4,0
807443,13230,2026-04-28,Integration,High,34.4,4,1
807448,13240,2026-04-25,Feature Request,Low,28.8,5,0
807449,13240,2026-04-21,Integration,Low,12.8,5,0
807450,13240,2026-04-23,Billing,Medium,20.6,4,0
807466,13254,2026-04-30,Bug,Low,29.6,5,0
807467,13254,2026-04-15,Outage,Low,14.1,5,0
807474,13267,2026-04-29,How-to,Medium,13.6,4,0
807475,13267,2026-04-23,How-to,Medium,14.9,2,0
807476,13267,2026-04-04,Bug,Medium,22.2,5,0
807514,13308,2026-04-06,How-to,High,18.3,2,1
807515,13308,2026-04-12,Integration,Low,5.5,3,0
807524,13325,2026-04-21,Performance,Medium,43.5,2,0
807525,13325,2026-04-05,Bug,High,115.3,1,1
807596,13422,2026-04-05,Integration,Low,4.3,3,0
807640,13468,2026-04-22,Performance,Medium,10.9,4,0
807641,13468,2026-04-03,Performance,High,30.2,2,0
807642,13468,2026-04-22,Performance,Medium,75.1,5,0
807643,13468,2026-04-23,How-to,Low,6.8,4,0
807644,13468,2026-04-08,How-to,Low,17.1,5,0
807649,13481,2026-04-01,Integration,Medium,16.8,3,0
807676,13513,2026-04-08,Bug,Medium,9.7,2,0
807692,13539,2026-04-15,Bug,Low,14.4,4,0
807723,13562,2026-04-13,How-to,High,68.5,4,0
807724,13562,2026-04-13,Outage,Low,24.8,3,0
807752,13618,2026-04-12,Feature Request,High,5.2,4,1
807786,13637,2026-04-06,Outage,Critical,73.0,1,1
807787,13637,2026-04-20,Outage,Medium,33.1,3,0
807788,13637,2026-04-04,Outage,Low,9.3,3,0
807796,13647,2026-04-01,Outage,Low,16.6,5,0
807797,13647,2026-04-14,Billing,High,19.6,5,1
807852,13704,2026-04-10,How-to,Low,20.3,3,0
807853,13704,2026-04-09,How-to,High,112.5,2,0
807854,13704,2026-04-11,Bug,Medium,39.3,5,0
807855,13704,2026-04-27,How-to,Medium,7.7,4,0
807957,13806,2026-04-30,Performance,Medium,87.2,3,0
807958,13806,2026-04-12,Bug,Low,5.2,4,0
808023,13885,2026-04-07,Performance,Low,13.6,4,0
808030,13892,2026-04-22,Performance,High,30.7,3,1
808031,13892,2026-04-04,Outage,Medium,2.4,2,0
808128,13997,2026-04-26,Feature Request,Medium,14.4,4,0
808132,14004,2026-04-26,Billing,Medium,14.3,4,0
808133,14004,2026-04-13,Outage,Critical,19.2,3,0
808134,14004,2026-04-27,Bug,Medium,65.7,3,0
808376,14270,2026-04-14,Feature Request,Medium,24.5,3,0
808377,14271,2026-04-15,Outage,Low,4.2,3,0
808378,14271,2026-04-26,Outage,Low,8.7,4,0
808379,14271,2026-04-26,Performance,Low,10.4,4,0
808380,14271,2026-04-26,Feature Request,Medium,8.1,3,0
808381,14271,2026-04-30,Bug,Medium,41.5,5,0
808406,14309,2026-04-15,Outage,Low,18.5,2,0
808407,14309,2026-04-05,Outage,Low,11.1,3,0
808408,14309,2026-04-09,Outage,Low,15.6,3,0
808443,14362,2026-04-14,How-to,Low,1.6,4,0
808466,14393,2026-04-27,Feature Request,Low,36.8,2,0
808619,14549,2026-04-25,Billing,Medium,33.8,3,0
808620,14549,2026-04-10,Bug,Low,17.6,4,0
808676,14642,2026-04-09,Outage,Medium,22.6,3,0
808727,14690,2026-04-16,Performance,Low,22.7,3,0
808728,14690,2026-04-24,Integration,Low,8.3,4,0
808729,14690,2026-04-27,Integration,High,105.1,3,0
808730,14690,2026-04-20,Bug,High,33.2,5,0
808768,14743,2026-04-27,How-to,Medium,17.0,4,0
808769,14743,2026-04-20,Bug,Low,15.2,5,0
808790,14778,2026-04-07,How-to,Low,17.2,5,0
808791,14778,2026-04-19,Outage,Low,16.5,2,0
808792,14778,2026-04-17,Feature Request,Medium,31.2,2,0
808793,14778,2026-04-23,Integration,Critical,24.7,2,0
808794,14778,2026-04-10,Integration,Medium,76.3,2,0
808795,14778,2026-04-13,Performance,Low,23.8,3,0
808796,14778,2026-04-20,Integration,Low,24.0,5,0
808848,14837,2026-04-15,Integration,Critical,61.0,5,1
809130,15195,2026-04-03,Bug,Medium,22.0,3,0
809131,15195,2026-04-19,Outage,High,146.1,2,1
809132,15195,2026-04-19,Performance,Medium,84.8,4,0
809133,15195,2026-04-06,Bug,Medium,14.2,2,0
809134,15195,2026-04-26,Billing,Medium,40.1,2,0
809181,15256,2026-04-28,Integration,Medium,82.7,4,0
809182,15256,2026-04-20,Bug,Medium,80.0,4,0
809183,15256,2026-04-25,Feature Request,Medium,53.7,2,0
809184,15256,2026-04-10,Billing,Low,70.0,4,0
809185,15256,2026-04-26,How-to,Low,9.0,3,0
809186,15256,2026-04-18,Outage,High,22.1,2,0
809187,15256,2026-04-16,Bug,Medium,95.8,1,0
809233,15315,2026-04-03,Bug,Medium,9.7,2,0
809298,15412,2026-04-28,Performance,High,21.6,2,0
809392,15508,2026-04-06,Performance,Medium,30.6,2,0
809393,15508,2026-04-16,Bug,Critical,32.0,1,1
809394,15508,2026-04-10,Feature Request,Medium,16.7,4,0
809395,15508,2026-04-10,Feature Request,Critical,84.6,3,0
809396,15508,2026-04-06,Billing,Low,10.8,3,0
809397,15508,2026-04-16,Billing,High,11.7,3,1
809515,15628,2026-04-10,Performance,Low,3.8,4,0
809516,15628,2026-04-12,How-to,Medium,35.1,3,0
809517,15628,2026-04-22,Feature Request,Low,29.7,5,0
809518,15628,2026-04-12,Bug,Medium,48.3,5,0
809521,15642,2026-04-23,Outage,Medium,39.0,3,0
809522,15642,2026-04-16,Integration,Low,7.5,4,0
809523,15642,2026-04-22,Outage,Critical,29.6,3,0
809524,15642,2026-04-16,Bug,Medium,59.1,2,0
809525,15642,2026-04-11,Feature Request,Low,12.7,4,0
809545,15694,2026-04-19,Integration,Medium,36.8,5,0
809546,15694,2026-04-05,Performance,High,55.7,5,0
809588,15741,2026-04-29,Integration,High,38.2,3,0
809608,15774,2026-04-01,Integration,Medium,33.3,3,0
809609,15774,2026-04-10,Outage,Medium,30.3,4,0
809636,15791,2026-04-12,Bug,Medium,33.5,3,0
809637,15791,2026-04-15,How-to,Low,39.2,3,0
809693,15858,2026-04-26,Feature Request,Low,15.6,4,0
809780,15962,2026-04-18,Feature Request,Medium,8.5,4,0
809781,15962,2026-04-14,Billing,Medium,28.7,3,0
809782,15962,2026-04-05,Outage,Medium,16.1,5,0
809783,15962,2026-04-07,Integration,Medium,19.3,5,0
809827,16009,2026-04-24,Integration,Low,1.9,5,0
809828,16009,2026-04-21,How-to,Low,9.8,5,0
809829,16009,2026-04-16,Performance,Medium,5.9,5,0
809830,16009,2026-04-22,Feature Request,Low,6.3,5,0
809889,16048,2026-04-12,Bug,Critical,38.2,3,0
809890,16048,2026-04-09,Outage,Low,5.6,4,0
809970,16131,2026-04-06,Bug,Low,8.6,4,0
810066,16241,2026-04-18,Outage,Medium,36.0,5,0
810087,16280,2026-04-28,Feature Request,High,15.5,5,0
810091,16284,2026-04-12,Billing,Medium,18.8,3,0
810092,16284,2026-04-03,Performance,Low,6.0,3,0
810148,16348,2026-04-12,Billing,Medium,18.5,3,0
810149,16348,2026-04-19,Bug,Critical,8.5,4,0
810150,16348,2026-04-07,Outage,Low,18.2,4,0
810151,16348,2026-04-10,How-to,Low,35.7,5,0
810152,16348,2026-04-20,Integration,High,19.6,5,0
810153,16348,2026-04-28,Outage,Low,9.9,3,0
810163,16353,2026-04-28,Outage,Medium,42.0,3,0
810208,16405,2026-04-22,Feature Request,Low,9.4,2,0
810407,16664,2026-04-10,Performance,High,27.6,5,0
810408,16664,2026-04-28,Bug,Low,6.4,4,0
810409,16664,2026-04-04,Bug,Low,16.2,4,0
810410,16664,2026-04-21,How-to,Low,4.7,4,0
810411,16664,2026-04-15,Bug,Low,7.8,3,0
810464,16705,2026-04-11,Outage,Medium,34.1,5,0
810468,16712,2026-04-26,How-to,Low,43.8,4,0
810469,16712,2026-04-08,How-to,Low,2.2,3,0
810470,16712,2026-04-29,Feature Request,Medium,21.8,3,0
810518,16769,2026-04-10,How-to,Low,19.4,3,0
810519,16769,2026-04-14,Bug,Medium,14.0,3,0
810538,16799,2026-04-05,Billing,Medium,24.9,4,0
810539,16799,2026-04-19,Integration,Low,16.8,4,0
810540,16799,2026-04-08,Outage,Low,41.9,4,0
810541,16799,2026-04-12,Bug,Low,2.8,5,0
810605,16905,2026-04-07,Bug,Low,19.3,3,0
810606,16905,2026-04-06,How-to,Low,6.1,3,0
810607,16905,2026-04-26,Bug,Medium,167.7,4,0
810608,16905,2026-04-23,Integration,High,40.7,2,1
810673,16956,2026-04-19,Outage,Medium,27.5,5,0
810674,16956,2026-04-09,How-to,Medium,7.7,5,0
810675,16956,2026-04-15,Feature Request,Low,3.8,5,0
810676,16956,2026-04-11,How-to,Medium,31.2,5,0
810687,16963,2026-04-11,Outage,Low,15.0,4,0
810688,16963,2026-04-30,Integration,Medium,12.1,3,0
810689,16963,2026-04-21,Outage,Medium,17.9,3,0
810690,16963,2026-04-14,How-to,High,23.0,4,0
810691,16963,2026-04-15,Performance,High,30.3,4,0
810711,16996,2026-04-21,Billing,High,39.5,3,0
810712,16996,2026-04-11,Bug,Low,2.7,4,0
810724,17010,2026-04-25,Outage,Low,0.7,3,0
810725,17010,2026-04-05,Billing,Low,12.0,4,0
810726,17010,2026-04-18,How-to,High,40.1,3,0
810781,17095,2026-04-09,Integration,Low,31.3,5,0
810782,17095,2026-04-08,Integration,High,25.5,3,0
810997,17368,2026-04-09,How-to,Medium,9.6,4,0
811006,17378,2026-04-20,Performance,Medium,27.4,3,0
811007,17378,2026-04-12,Billing,High,32.6,3,0
811008,17378,2026-04-01,Outage,Medium,26.7,3,0
811009,17378,2026-04-09,Performance,Low,14.6,3,0
811010,17378,2026-04-01,Performance,Low,4.0,4,0
811055,17432,2026-04-16,How-to,High,57.4,3,0
811195,17565,2026-04-28,Performance,Low,33.9,5,0
811196,17565,2026-04-15,Feature Request,Low,8.7,4,0
811197,17565,2026-04-07,Performance,Low,17.0,4,0
811241,17606,2026-04-05,How-to,Low,11.9,5,0
811375,17724,2026-04-12,Outage,Critical,33.3,4,0
811419,17774,2026-04-19,Integration,Low,3.0,3,0
811441,17794,2026-04-06,Bug,High,66.7,3,1
811448,17800,2026-04-18,Billing,Low,9.0,5,0
811469,17819,2026-04-07,Integration,Low,12.9,5,0
811499,17862,2026-04-26,Billing,Medium,61.6,5,0
811546,17920,2026-04-10,Feature Request,Low,12.4,3,0
811547,17920,2026-04-08,Performance,High,159.6,3,1
811548,17920,2026-04-25,Feature Request,High,36.3,3,0
811549,17920,2026-04-13,How-to,Low,12.4,3,0
811553,17929,2026-04-10,Billing,High,41.0,5,0
811554,17929,2026-04-28,Billing,Medium,69.7,2,0
811595,17998,2026-04-22,Feature Request,Low,33.7,5,0
811596,17998,2026-04-06,Feature Request,Low,5.9,5,0
811598,18009,2026-04-20,Bug,Low,14.5,3,0
811602,18013,2026-04-20,Integration,Medium,10.5,4,0
811603,18013,2026-04-07,Bug,Low,16.3,3,0
811604,18013,2026-04-07,Outage,Medium,34.3,5,0
811663,18088,2026-04-27,Billing,Low,17.0,5,0
811670,18104,2026-04-25,Bug,Low,28.5,4,0
811671,18104,2026-04-28,Feature Request,Low,14.0,5,0
811811,18303,2026-04-06,Integration,Medium,21.3,4,0
811862,18349,2026-04-26,Outage,Medium,38.5,3,0
812019,18516,2026-04-26,Outage,Low,2.6,4,0
812020,18516,2026-04-05,Feature Request,High,5.8,3,0
812098,18606,2026-04-21,Bug,Medium,7.2,3,0
812134,18662,2026-04-04,Feature Request,Low,32.5,4,0
812153,18682,2026-04-28,How-to,Low,7.4,2,0
812154,18682,2026-04-03,Performance,High,55.9,2,1
812197,18732,2026-04-09,Performance,High,54.8,3,0
812198,18732,2026-04-11,Performance,Critical,45.8,4,1
812199,18732,2026-04-15,Billing,High,43.8,4,0
812200,18732,2026-04-17,Bug,Medium,17.8,4,0
812201,18732,2026-04-15,How-to,Low,29.0,4,0
812202,18732,2026-04-16,Billing,Medium,18.1,3,0
812217,18752,2026-04-13,Integration,High,24.9,3,1
812218,18752,2026-04-02,Bug,Medium,10.7,3,0
812251,18783,2026-04-22,Outage,High,31.8,1,0
812252,18783,2026-04-11,Outage,Low,0.5,4,0
812295,18808,2026-04-26,Outage,High,19.6,3,0
812297,18811,2026-04-09,Feature Request,Low,10.9,3,0
812298,18811,2026-04-16,Performance,High,19.1,4,0
812384,18901,2026-04-26,Outage,Low,5.6,4,0
812397,18914,2026-04-07,Integration,High,37.3,5,0
812398,18914,2026-04-12,Performance,Low,1.9,4,0
812426,18943,2026-04-17,Outage,Medium,22.9,4,0
812427,18943,2026-04-16,Billing,Low,17.2,4,0
812491,18997,2026-04-12,Outage,Low,14.2,3,0
812492,18997,2026-04-02,Integration,Low,4.8,4,0
812495,19002,2026-04-21,Billing,Low,11.2,4,0
812496,19002,2026-04-19,How-to,Medium,55.2,3,0
812497,19002,2026-04-10,Outage,Medium,18.9,3,0
812498,19002,2026-04-06,Feature Request,High,3.6,5,0
812599,19079,2026-04-03,Outage,Low,10.4,5,0
812611,19095,2026-04-12,Performance,Low,8.5,4,0
812615,19107,2026-04-07,Billing,Low,23.9,2,0
812616,19107,2026-04-02,Integration,Medium,61.7,3,0
812617,19107,2026-04-07,Performance,Low,52.1,5,0
812618,19107,2026-04-18,Bug,Medium,92.8,4,0
812702,19198,2026-04-22,Performance,Low,8.6,4,0
812703,19198,2026-04-25,Bug,Low,6.3,3,0
812704,19198,2026-04-13,Billing,Medium,63.1,4,0
812705,19198,2026-04-12,Bug,Low,2.1,3,0
812706,19198,2026-04-07,Feature Request,Low,12.4,3,0
812707,19198,2026-04-15,Integration,Medium,4.9,5,0
812708,19198,2026-04-17,How-to,High,86.3,1,0
812731,19221,2026-04-04,How-to,Medium,42.2,5,0
812782,19266,2026-04-29,Performance,High,19.8,3,0
812783,19266,2026-04-06,Performance,Low,9.7,4,0
812934,19444,2026-04-04,Feature Request,Low,13.9,3,0
812940,19456,2026-04-01,Billing,Critical,70.6,3,0
812941,19456,2026-04-21,Bug,High,37.3,2,1
812942,19456,2026-04-01,Performance,Low,18.3,4,0
812943,19456,2026-04-16,Outage,Medium,9.5,4,0
812972,19491,2026-04-15,Feature Request,Medium,18.9,3,0
812973,19491,2026-04-27,Performance,Critical,65.6,2,0
812974,19491,2026-04-02,How-to,Medium,19.3,4,0
812975,19491,2026-04-04,Performance,High,34.8,4,0
812976,19491,2026-04-10,Billing,Low,58.6,3,0
812977,19491,2026-04-09,Outage,High,150.1,3,0
813042,19560,2026-04-10,Integration,Low,19.9,4,0
813043,19563,2026-04-02,How-to,Medium,34.5,3,0
813044,19563,2026-04-18,Billing,Medium,36.4,4,0
813045,19563,2026-04-09,Performance,Low,25.9,4,0
813167,19694,2026-04-08,Billing,Low,14.2,3,0
813168,19694,2026-04-11,Integration,High,94.4,3,1
813169,19694,2026-04-20,Feature Request,Critical,56.2,3,0
813228,19746,2026-04-25,Outage,Low,10.8,5,0
813256,19769,2026-04-06,Bug,High,53.1,5,0
813261,19777,2026-04-09,How-to,Medium,40.8,4,0
813293,19811,2026-04-19,Outage,Medium,7.9,4,0
813411,19926,2026-04-15,Outage,Critical,86.5,2,1
813412,19926,2026-04-22,Integration,Low,17.3,4,0
813413,19926,2026-04-14,Outage,Low,13.0,5,0
813414,19926,2026-04-18,Billing,High,49.8,4,1
813415,19926,2026-04-23,How-to,Medium,13.6,3,0
813641,20162,2026-04-03,Integration,High,20.8,4,0
813642,20162,2026-04-28,Integration,High,19.0,5,1
813643,20162,2026-04-02,Performance,Critical,8.7,3,1
813690,20218,2026-04-06,Feature Request,Critical,66.7,3,0
813691,20218,2026-04-24,Bug,Low,42.5,3,0
813692,20218,2026-04-18,Bug,High,50.8,2,0
813693,20218,2026-04-03,How-to,Low,33.7,2,0
813694,20218,2026-04-22,Billing,Critical,19.1,2,0
813695,20218,2026-04-17,Outage,Medium,82.7,3,0
813726,20244,2026-04-14,Billing,High,7.9,4,1
813773,20288,2026-04-22,Integration,Low,0.8,4,0
813778,20296,2026-04-12,Integration,Low,0.9,5,0
813906,20480,2026-04-28,Performance,Medium,10.3,5,0
813971,20574,2026-04-16,Performance,High,15.8,4,0
813972,20574,2026-04-29,Performance,High,6.8,5,1
814005,20597,2026-04-19,How-to,Low,10.3,4,0
814006,20597,2026-04-09,Feature Request,Low,32.6,3,0
814007,20597,2026-04-16,How-to,Low,11.8,4,0
814066,20677,2026-04-23,Integration,High,17.9,3,0
814070,20686,2026-04-13,Outage,Medium,13.8,5,0
814071,20686,2026-04-28,Feature Request,Medium,10.2,4,0
814072,20686,2026-04-02,Integration,Medium,15.7,5,0
814073,20686,2026-04-23,How-to,Low,4.0,5,0
814176,20797,2026-04-16,Integration,Low,10.8,4,0
814192,20821,2026-04-10,Billing,Critical,23.9,3,0
814193,20821,2026-04-20,Outage,Medium,31.5,5,0
814340,20988,2026-04-20,Integration,Low,7.7,3,0
814341,20992,2026-04-22,Integration,Medium,5.0,4,0
814359,21026,2026-04-29,Outage,High,9.4,2,0
814360,21026,2026-04-05,Integration,Low,9.6,4,0
814452,21126,2026-04-01,Bug,Low,12.2,4,0
814453,21126,2026-04-13,Integration,High,124.9,5,0
814480,21156,2026-04-07,How-to,High,34.3,4,0
814516,21189,2026-04-06,Billing,High,8.5,4,1
814517,21189,2026-04-14,Outage,Low,9.5,5,0
814594,21277,2026-04-11,Integration,High,93.8,5,0
814760,21504,2026-04-14,Integration,High,60.5,5,0
814761,21504,2026-04-02,Bug,Low,1.4,5,0
814765,21512,2026-04-28,Bug,Low,2.5,4,0
814766,21512,2026-04-10,Outage,Medium,22.1,3,0
814775,21526,2026-04-08,Performance,Low,28.1,3,0
814776,21526,2026-04-13,Billing,Medium,17.2,2,0
814777,21526,2026-04-27,Bug,Medium,6.1,3,0
814778,21526,2026-04-17,Integration,Medium,63.8,3,0
814786,21542,2026-04-23,Outage,Low,16.2,3,0
814787,21542,2026-04-14,Feature Request,Critical,77.0,4,0
814798,21561,2026-04-23,Integration,Medium,15.6,3,0
814799,21561,2026-04-30,Outage,Low,6.5,4,0
814922,21682,2026-04-23,Integration,Low,17.1,4,0
814923,21682,2026-04-05,Bug,Medium,8.0,4,0
814924,21682,2026-04-26,Bug,Low,1.8,5,0
814925,21682,2026-04-05,How-to,High,2.0,2,1
815052,21823,2026-04-29,Feature Request,Medium,31.1,5,0
815382,22215,2026-04-07,Performance,Medium,59.5,4,0
815435,22291,2026-04-12,Integration,High,7.3,4,1
815436,22291,2026-04-03,Outage,Medium,18.0,5,0
815480,22343,2026-04-21,How-to,Medium,7.9,4,0
815481,22343,2026-04-11,Bug,High,60.5,4,1
815482,22343,2026-04-08,Feature Request,Critical,43.4,3,0
815493,22350,2026-04-20,Integration,Low,1.9,4,0
815517,22372,2026-04-15,Outage,Low,12.8,3,0
815518,22372,2026-04-22,Outage,Low,9.8,5,0
815626,22475,2026-04-01,Feature Request,Low,35.9,4,0
815627,22475,2026-04-04,Bug,High,120.7,4,1
815632,22492,2026-04-20,How-to,Low,7.4,3,0
815633,22492,2026-04-27,Feature Request,Medium,14.5,1,0
815634,22492,2026-04-17,Integration,Low,41.0,3,0
815635,22492,2026-04-20,How-to,Medium,39.1,3,0
815636,22492,2026-04-16,Performance,Medium,4.6,2,0
815637,22492,2026-04-09,How-to,Low,4.4,5,0
815638,22492,2026-04-08,Integration,High,41.9,4,0
815639,22492,2026-04-10,Feature Request,Medium,27.0,2,0
815640,22492,2026-04-27,Outage,High,13.3,3,0
815685,22541,2026-04-06,How-to,Low,2.5,4,0
815730,22573,2026-04-28,Outage,High,21.4,5,0
815741,22593,2026-04-10,Bug,Critical,52.5,1,0
815742,22593,2026-04-09,Feature Request,Low,28.4,2,0
815743,22593,2026-04-14,Performance,Low,9.1,5,0
815744,22593,2026-04-20,Outage,Medium,40.9,3,0
815746,22599,2026-04-04,Integration,Low,21.6,5,0
815752,22605,2026-04-28,Outage,Medium,19.6,4,0
815753,22605,2026-04-05,Feature Request,Low,17.1,5,0
815754,22605,2026-04-03,Outage,Low,7.1,5,0
815755,22605,2026-04-19,Performance,Low,9.7,3,0
815829,22662,2026-04-17,Bug,Low,22.7,5,0
815841,22676,2026-04-25,Billing,Low,5.1,4,0
815870,22710,2026-04-04,Integration,Low,27.5,4,0
815930,22768,2026-04-30,How-to,Medium,12.2,4,0
815931,22768,2026-04-03,Integration,Medium,11.3,4,0
815932,22768,2026-04-02,Performance,Medium,8.1,4,0
816045,22914,2026-04-26,Outage,Low,7.3,4,0
816046,22914,2026-04-25,How-to,Medium,15.2,4,0
816047,22914,2026-04-03,Performance,Low,13.6,5,0
816048,22915,2026-04-10,Feature Request,High,35.7,5,1
816065,22949,2026-04-03,Billing,High,20.8,2,1
816185,23130,2026-04-17,How-to,Low,16.5,4,0
816217,23169,2026-04-22,Feature Request,Medium,12.0,4,0
816265,23219,2026-04-01,Feature Request,Medium,32.2,2,0
816266,23219,2026-04-04,Outage,Low,12.4,4,0
816267,23219,2026-04-24,Outage,Low,6.1,5,0
816268,23219,2026-04-11,Performance,High,9.0,3,1
816389,23338,2026-04-10,Outage,Low,16.8,5,0
816390,23338,2026-04-16,Outage,Low,20.3,4,0
816391,23338,2026-04-18,Outage,High,0.8,1,0
816469,23467,2026-04-26,Integration,Medium,19.8,5,0
816470,23467,2026-04-29,Performance,Medium,47.3,4,0
816482,23484,2026-04-17,Bug,Low,6.7,4,0
816488,23490,2026-04-29,Integration,Critical,48.3,5,0
816489,23490,2026-04-01,Performance,Medium,20.5,5,0
816490,23490,2026-04-13,How-to,High,43.1,3,0
816502,23512,2026-04-02,How-to,Low,13.5,4,0
816795,23892,2026-04-18,Bug,Medium,10.1,5,0
816836,23931,2026-04-01,Billing,Medium,15.1,3,0
816837,23931,2026-04-15,Feature Request,Medium,38.7,5,0
816838,23931,2026-04-16,Integration,Medium,15.1,5,0
816839,23931,2026-04-21,Performance,High,15.6,5,0
816962,24061,2026-04-28,How-to,Low,77.2,4,0
816963,24061,2026-04-20,Bug,High,45.9,3,0
816964,24061,2026-04-26,Feature Request,Low,17.4,4,0
816965,24061,2026-04-30,How-to,High,36.1,4,1
816966,24061,2026-04-02,Performance,Critical,51.0,4,0
816990,24087,2026-04-17,Bug,High,40.8,3,1
816991,24087,2026-04-17,How-to,Low,12.6,4,0
817012,24117,2026-04-16,Integration,Medium,38.2,5,0
817101,24244,2026-04-24,Feature Request,Low,5.8,5,0
817102,24244,2026-04-23,Integration,Low,21.6,4,0
817103,24244,2026-04-14,Billing,Medium,16.0,5,0
817104,24244,2026-04-07,Billing,Low,35.8,5,0
817131,24261,2026-04-02,How-to,Medium,44.7,3,0
817152,24298,2026-04-19,Feature Request,Low,2.0,3,0
817348,24468,2026-04-16,Billing,High,34.4,2,1
817364,24484,2026-04-06,How-to,Low,12.3,5,0
817365,24484,2026-04-11,How-to,Low,16.1,4,0
817491,24618,2026-04-30,Outage,Low,11.5,5,0
817502,24630,2026-04-26,Feature Request,Medium,27.3,5,0
817576,24703,2026-04-19,Outage,Medium,23.6,3,0
817577,24703,2026-04-20,Billing,Medium,10.7,5,0
817578,24703,2026-04-06,Outage,Low,12.9,3,0
817579,24703,2026-04-30,Bug,Critical,50.2,4,0
817593,24712,2026-04-28,Billing,Medium,6.7,5,0
817665,24772,2026-04-08,Integration,High,21.7,3,0
817666,24772,2026-04-30,Feature Request,Low,27.6,5,0
817701,24829,2026-04-28,Bug,Medium,12.1,4,0
817709,24838,2026-04-17,How-to,Medium,47.6,2,0
817718,24845,2026-04-22,Integration,High,21.8,4,0
817721,24848,2026-04-26,Bug,Medium,22.0,4,0
817722,24848,2026-04-23,Performance,Medium,27.0,4,0
817723,24848,2026-04-01,Feature Request,Medium,63.3,5,0
817744,24880,2026-04-14,How-to,Medium,58.2,3,0
817799,24957,2026-04-19,Feature Request,Critical,30.2,4,0
817809,24976,2026-04-02,Performance,Low,67.3,3,0
817810,24976,2026-04-21,Performance,Low,7.1,4,0
817870,25035,2026-04-23,Performance,Low,15.0,4,0
817888,25075,2026-04-10,How-to,High,15.7,4,1
817889,25075,2026-04-01,Bug,Medium,42.0,4,0
817946,25145,2026-04-19,How-to,High,26.4,3,0
818043,25235,2026-04-26,Bug,Medium,29.3,3,0
818044,25235,2026-04-01,Performance,Low,9.7,3,0
818045,25235,2026-04-07,Outage,Medium,62.6,4,0
818046,25235,2026-04-21,Outage,Low,15.7,5,0
818054,25256,2026-04-24,Feature Request,Medium,54.2,5,0
818077,25308,2026-04-11,Feature Request,Medium,23.3,3,0
818098,25330,2026-04-04,Performance,Low,20.7,4,0
818103,25336,2026-04-27,Feature Request,Medium,16.2,4,0
818196,25448,2026-04-20,Performance,Low,19.8,5,0
818270,25560,2026-04-18,How-to,Low,25.8,3,0
818287,25577,2026-04-20,Feature Request,High,16.6,2,0
818293,25586,2026-04-17,Bug,Low,25.8,2,0
818294,25586,2026-04-22,Performance,High,71.0,4,0
818357,25666,2026-04-02,Bug,Low,10.8,4,0
818374,25686,2026-04-05,Integration,Medium,47.0,3,0
818375,25686,2026-04-18,Feature Request,Medium,83.5,1,0
818376,25687,2026-04-29,Integration,Low,7.6,5,0
818378,25694,2026-04-03,Billing,Medium,12.2,4,0
818421,25759,2026-04-01,Outage,Low,31.3,4,0
818422,25759,2026-04-13,Feature Request,Low,9.5,3,0
818423,25759,2026-04-22,Outage,Medium,30.7,4,0
818424,25759,2026-04-14,Billing,Low,4.4,2,0
818449,25790,2026-04-16,Outage,Medium,12.9,3,0
818450,25790,2026-04-01,Integration,Medium,28.2,5,0
818457,25818,2026-04-21,Billing,High,41.5,3,1
818458,25818,2026-04-21,Bug,Medium,9.8,4,0
818513,25858,2026-04-16,Feature Request,Low,8.5,4,0
818514,25858,2026-04-05,Integration,High,62.2,4,1
818515,25858,2026-04-03,Bug,High,67.2,3,1
818576,25919,2026-04-17,Feature Request,Low,5.2,5,0
818577,25919,2026-04-02,How-to,Low,7.2,5,0
818650,25988,2026-04-04,How-to,Low,12.3,4,0
818886,26243,2026-04-07,How-to,Medium,30.2,4,0
818910,26260,2026-04-16,Feature Request,Low,24.7,5,0
818933,26312,2026-04-08,Outage,Low,8.4,3,0
818934,26312,2026-04-17,Bug,High,80.4,3,1
819065,26445,2026-04-19,Performance,Low,27.6,3,0
819131,26507,2026-04-24,Billing,Low,26.6,5,0
819181,26568,2026-04-09,Integration,Critical,83.1,4,0
819182,26568,2026-04-08,Integration,Low,25.4,5,0
819183,26568,2026-04-23,Performance,High,70.5,5,0
819302,26659,2026-04-25,Bug,High,20.6,5,1
