customer_id,month_start,logins,active_days,seats_active,features_used,features_available,api_calls
4108,2026-06-01,54,18,48,54,60,7123
4192,2026-06-01,1,2,3,5,45,84
4197,2026-06-01,4,6,11,15,60,742
4281,2026-06-01,8,11,9,3,28,949
4306,2026-06-01,11,13,4,18,28,386
4376,2026-06-01,33,18,7,10,12,2420
4453,2026-06-01,31,18,27,31,45,4276
4480,2026-06-01,28,17,6,20,28,169
4520,2026-06-01,80,22,9,11,12,628
4534,2026-06-01,50,18,3,38,45,360
4562,2026-06-01,18,14,8,3,12,1039
4576,2026-06-01,25,15,5,19,28,880
4613,2026-06-01,3,4,3,3,28,170
4626,2026-06-01,4,6,23,12,45,3085
4654,2026-06-01,8,10,22,15,45,1749
4719,2026-06-01,6,7,40,14,60,4989
4759,2026-06-01,74,22,6,26,28,411
4788,2026-06-01,79,22,27,39,45,12420
4796,2026-06-01,42,18,4,9,12,854
4810,2026-06-01,48,21,29,39,45,2988
4819,2026-06-01,28,16,140,15,60,11820
4858,2026-06-01,3,5,3,4,12,618
4922,2026-06-01,28,16,8,23,28,886
4953,2026-06-01,7,11,36,4,45,1804
4988,2026-06-01,3,5,5,6,45,309
5009,2026-06-01,15,12,6,4,12,828
5023,2026-06-01,24,15,10,10,12,1294
5036,2026-06-01,2,3,8,9,60,375
5046,2026-06-01,15,11,21,34,45,3427
5161,2026-06-01,21,16,8,7,12,1453
5199,2026-06-01,5,7,2,10,28,247
5215,2026-06-01,1,2,3,10,60,346
5217,2026-06-01,26,15,12,6,12,1117
5255,2026-06-01,50,21,30,25,28,5864
5329,2026-06-01,24,14,91,27,60,22195
5367,2026-06-01,34,18,48,32,60,4026
5370,2026-06-01,3,5,20,15,60,385
5398,2026-06-01,18,15,31,9,28,9933
5411,2026-06-01,76,22,66,43,45,4024
5428,2026-06-01,72,22,12,27,28,303
5468,2026-06-01,55,22,7,24,28,2830
5513,2026-06-01,58,20,33,54,60,6843
5535,2026-06-01,2,3,13,11,60,1177
5566,2026-06-01,7,12,2,5,28,396
5589,2026-06-01,69,22,19,26,28,3534
5610,2026-06-01,4,7,19,30,60,914
5614,2026-06-01,3,4,6,2,45,507
5657,2026-06-01,13,14,0,7,12,0
5659,2026-06-01,10,14,11,34,45,557
5678,2026-06-01,0,0,0,3,45,0
5717,2026-06-01,53,20,25,43,45,2326
5747,2026-06-01,1,1,6,1,45,175
5749,2026-06-01,73,20,4,25,28,414
5754,2026-06-01,6,10,2,9,12,258
5786,2026-06-01,64,22,5,26,28,686
5855,2026-06-01,19,16,7,8,12,3091
5985,2026-06-01,60,22,5,11,12,749
6051,2026-06-01,26,16,9,9,12,936
6058,2026-06-01,33,18,9,23,28,1602
6092,2026-06-01,24,16,35,24,45,4421
6096,2026-06-01,56,21,9,26,45,280
6100,2026-06-01,62,21,26,43,45,3623
6117,2026-06-01,1,2,30,15,45,1356
6134,2026-06-01,32,16,4,9,12,394
6149,2026-06-01,12,10,48,11,45,13392
6209,2026-06-01,8,10,8,4,12,799
6250,2026-06-01,6,9,4,4,12,126
6293,2026-06-01,7,11,37,18,45,973
6298,2026-06-01,40,18,11,16,28,3283
6312,2026-06-01,54,20,9,10,12,582
6317,2026-06-01,19,14,3,5,12,855
6330,2026-06-01,5,8,1,4,12,173
6359,2026-06-01,18,12,1,5,12,51
6362,2026-06-01,70,22,4,11,12,1908
6392,2026-06-01,5,6,9,17,60,505
6483,2026-06-01,6,9,6,1,12,365
6487,2026-06-01,42,21,5,9,12,271
6505,2026-06-01,42,19,4,18,28,370
6514,2026-06-01,0,0,1,1,28,129
6515,2026-06-01,0,0,1,2,28,50
6529,2026-06-01,52,22,77,55,60,44292
6545,2026-06-01,35,15,19,37,45,3924
6557,2026-06-01,5,6,23,12,60,8303
6633,2026-06-01,34,21,7,8,12,2501
6653,2026-06-01,46,18,13,42,45,4161
6669,2026-06-01,36,19,6,11,12,551
6670,2026-06-01,25,18,33,46,60,6438
6687,2026-06-01,31,16,2,6,12,319
6693,2026-06-01,4,5,9,32,60,1763
6744,2026-06-01,2,3,7,14,45,1014
6781,2026-06-01,35,19,4,7,28,1828
6786,2026-06-01,3,5,15,12,45,2389
6814,2026-06-01,57,22,9,10,12,1429
6909,2026-06-01,6,6,3,6,28,63
6937,2026-06-01,58,22,9,11,12,1349
6981,2026-06-01,5,8,26,22,60,3462
6997,2026-06-01,32,18,4,5,12,573
7039,2026-06-01,59,22,12,26,28,476
7058,2026-06-01,41,22,49,23,28,11781
7071,2026-06-01,60,21,4,30,45,360
7225,2026-06-01,51,18,31,41,45,4073
7227,2026-06-01,41,19,15,22,28,2064
7280,2026-06-01,9,10,14,21,60,519
7319,2026-06-01,52,20,5,10,12,307
7342,2026-06-01,49,22,15,40,45,7288
7357,2026-06-01,9,10,4,7,28,377
7359,2026-06-01,80,22,2,26,28,692
7407,2026-06-01,7,10,45,34,60,1211
7429,2026-06-01,38,18,201,27,60,15706
7430,2026-06-01,11,13,3,7,12,540
7486,2026-06-01,11,12,5,9,12,577
7497,2026-06-01,59,22,53,27,28,5740
7498,2026-06-01,6,10,14,5,28,1652
7526,2026-06-01,65,20,192,43,45,19963
7609,2026-06-01,50,21,56,39,45,4285
7663,2026-06-01,24,16,21,46,60,393
7710,2026-06-01,8,10,9,11,45,313
7806,2026-06-01,47,21,13,25,28,4432
7979,2026-06-01,34,17,107,48,60,24267
8004,2026-06-01,3,5,17,20,60,496
8013,2026-06-01,24,17,5,40,45,1119
8039,2026-06-01,16,13,2,19,28,433
8085,2026-06-01,50,18,11,27,28,934
8107,2026-06-01,37,18,32,23,28,3446
8179,2026-06-01,30,17,39,19,28,6145
8186,2026-06-01,48,22,43,25,45,1867
8236,2026-06-01,59,21,2,26,28,182
8339,2026-06-01,8,12,25,26,45,1661
8340,2026-06-01,54,21,10,9,12,2754
8359,2026-06-01,2,4,17,20,60,639
8371,2026-06-01,69,21,10,11,12,736
8377,2026-06-01,81,22,7,11,12,429
8392,2026-06-01,60,22,7,11,12,680
8400,2026-06-01,4,7,2,4,12,139
8424,2026-06-01,49,19,2,11,12,371
8642,2026-06-01,20,14,6,21,28,813
8646,2026-06-01,11,12,2,4,12,55
8712,2026-06-01,39,17,4,17,28,453
8727,2026-06-01,5,7,5,4,28,956
8775,2026-06-01,43,18,1,8,12,387
8799,2026-06-01,4,6,5,8,28,337
8844,2026-06-01,40,19,10,23,28,854
8874,2026-06-01,6,8,23,4,28,3847
8895,2026-06-01,60,20,140,46,60,7069
8906,2026-06-01,18,15,4,11,12,275
8924,2026-06-01,70,22,3,24,28,636
8980,2026-06-01,16,16,54,25,45,7185
8982,2026-06-01,12,10,35,23,60,3992
9050,2026-06-01,55,22,10,11,12,3573
9057,2026-06-01,13,13,4,3,12,287
9083,2026-06-01,46,18,5,11,12,716
9104,2026-06-01,11,10,2,16,28,74
9112,2026-06-01,56,21,61,23,28,17134
9122,2026-06-01,54,22,10,11,12,1316
9141,2026-06-01,6,7,2,18,28,77
9157,2026-06-01,36,19,11,23,28,4624
9229,2026-06-01,42,21,47,34,45,1676
9269,2026-06-01,6,9,4,3,12,111
9272,2026-06-01,53,22,2,11,12,137
9313,2026-06-01,17,12,1,9,28,34
9365,2026-06-01,25,17,29,27,45,1687
9399,2026-06-01,17,13,2,8,12,234
9434,2026-06-01,55,21,3,25,28,788
9465,2026-06-01,74,22,11,11,12,1956
9477,2026-06-01,2,2,7,8,60,1352
9505,2026-06-01,17,15,51,25,45,15676
9518,2026-06-01,0,0,4,1,28,83
9557,2026-06-01,2,4,37,36,45,5019
9562,2026-06-01,14,14,26,24,45,561
9565,2026-06-01,23,17,46,12,28,3324
9636,2026-06-01,22,16,16,14,28,464
9694,2026-06-01,22,17,36,23,45,6430
9703,2026-06-01,16,16,18,22,60,424
9720,2026-06-01,5,7,6,8,12,470
9724,2026-06-01,54,21,42,25,28,8811
9768,2026-06-01,39,19,39,18,45,556
9794,2026-06-01,58,22,7,11,12,1319
9803,2026-06-01,2,3,1,5,28,22
9836,2026-06-01,31,19,49,24,45,2256
9855,2026-06-01,68,22,23,39,45,9421
9866,2026-06-01,12,11,7,6,12,181
9913,2026-06-01,41,21,1,25,28,119
9947,2026-06-01,42,18,9,14,28,344
9995,2026-06-01,42,20,40,27,45,2986
10006,2026-06-01,56,22,68,27,45,7971
10160,2026-06-01,17,17,2,3,12,261
10214,2026-06-01,32,17,2,10,12,341
10238,2026-06-01,0,0,4,5,45,81
10246,2026-06-01,39,19,3,9,12,345
10268,2026-06-01,50,22,18,43,45,4619
10289,2026-06-01,25,18,35,27,45,1914
10299,2026-06-01,63,20,114,56,60,5141
10304,2026-06-01,68,20,11,11,12,386
10316,2026-06-01,38,21,52,20,45,13045
10322,2026-06-01,55,21,10,7,12,375
10330,2026-06-01,65,22,190,43,45,13040
10376,2026-06-01,37,18,4,20,28,243
10429,2026-06-01,25,17,64,24,45,9258
10432,2026-06-01,57,21,2,8,12,249
10457,2026-06-01,60,21,4,9,12,235
10490,2026-06-01,37,18,4,11,12,1320
10516,2026-06-01,56,21,7,19,28,2072
10529,2026-06-01,61,22,13,27,28,1973
10539,2026-06-01,4,5,15,11,28,345
10578,2026-06-01,50,20,45,41,45,3456
10591,2026-06-01,68,22,10,11,12,1100
10606,2026-06-01,3,4,7,10,45,340
10704,2026-06-01,2,2,2,0,12,5
10745,2026-06-01,23,13,4,7,12,1319
10771,2026-06-01,33,16,27,17,45,950
10776,2026-06-01,0,0,0,2,12,0
10780,2026-06-01,33,18,5,22,28,655
10808,2026-06-01,41,19,4,6,12,594
10855,2026-06-01,5,6,2,19,28,411
10883,2026-06-01,10,14,47,25,60,3973
10941,2026-06-01,35,17,22,42,45,2846
10973,2026-06-01,4,5,17,5,28,824
10974,2026-06-01,25,15,23,23,45,4004
11021,2026-06-01,49,21,2,9,12,843
11068,2026-06-01,7,8,4,3,28,226
11117,2026-06-01,34,17,176,31,45,40399
11188,2026-06-01,2,3,2,10,28,200
11225,2026-06-01,80,22,5,27,28,1173
11261,2026-06-01,4,6,1,7,28,42
11277,2026-06-01,76,22,101,56,60,3163
11348,2026-06-01,26,18,2,7,12,405
11410,2026-06-01,29,20,9,4,12,1372
11414,2026-06-01,8,9,5,32,45,728
11425,2026-06-01,6,9,4,15,45,316
11457,2026-06-01,80,22,8,27,28,490
11474,2026-06-01,77,21,11,11,12,1138
11478,2026-06-01,40,17,49,19,28,987
11496,2026-06-01,46,19,1,16,28,143
11499,2026-06-01,34,16,3,18,28,102
11527,2026-06-01,13,10,2,19,28,61
11639,2026-06-01,49,20,5,6,12,1293
11650,2026-06-01,56,22,23,38,60,6949
11662,2026-06-01,2,2,0,6,28,0
11789,2026-06-01,18,16,42,53,60,4862
11833,2026-06-01,29,18,4,11,12,762
11861,2026-06-01,28,18,6,11,12,670
11877,2026-06-01,9,13,5,4,12,502
11883,2026-06-01,36,17,53,34,45,1734
11941,2026-06-01,42,19,36,23,28,1235
12008,2026-06-01,51,22,3,11,12,214
12050,2026-06-01,69,21,4,26,28,739
12095,2026-06-01,51,21,42,40,45,7887
12103,2026-06-01,36,19,49,28,45,16227
12136,2026-06-01,53,22,12,11,12,1307
12148,2026-06-01,4,5,1,1,12,60
12176,2026-06-01,65,22,43,43,45,10216
12218,2026-06-01,38,17,10,9,12,1184
12239,2026-06-01,31,20,10,7,12,2771
12244,2026-06-01,51,22,8,26,28,462
12276,2026-06-01,75,21,5,11,12,1287
12321,2026-06-01,27,18,33,32,45,9213
12357,2026-06-01,53,21,47,43,45,5653
12358,2026-06-01,49,21,12,13,28,2573
12375,2026-06-01,24,17,42,40,60,6994
12392,2026-06-01,9,11,2,2,12,246
12436,2026-06-01,5,6,2,14,28,127
12473,2026-06-01,46,20,2,23,28,485
12586,2026-06-01,46,21,2,24,28,304
12587,2026-06-01,33,18,37,15,45,1023
12588,2026-06-01,36,19,9,7,12,710
12590,2026-06-01,37,19,101,51,60,20153
12592,2026-06-01,61,21,9,10,12,514
12602,2026-06-01,22,15,1,4,12,291
12617,2026-06-01,57,22,70,46,60,9773
12673,2026-06-01,22,14,18,10,28,1399
12693,2026-06-01,2,3,0,1,12,0
12720,2026-06-01,2,3,3,2,28,315
12728,2026-06-01,43,21,54,42,45,14360
12734,2026-06-01,32,16,53,21,28,10426
12772,2026-06-01,22,17,2,11,28,198
12819,2026-06-01,74,21,3,25,28,495
12832,2026-06-01,8,10,8,3,12,538
12867,2026-06-01,5,7,6,10,28,913
12923,2026-06-01,26,15,24,14,45,5931
12931,2026-06-01,4,7,4,5,28,82
12951,2026-06-01,13,11,70,47,60,10390
12962,2026-06-01,24,14,33,14,28,1379
12990,2026-06-01,59,22,3,9,12,552
13010,2026-06-01,66,22,80,43,45,18779
13113,2026-06-01,27,16,2,17,28,310
13155,2026-06-01,80,22,2,11,12,223
13213,2026-06-01,11,11,18,18,45,1754
13215,2026-06-01,27,18,9,23,28,1943
13230,2026-06-01,46,21,2,24,28,128
13240,2026-06-01,57,20,42,22,28,3238
13254,2026-06-01,57,22,9,27,28,783
13267,2026-06-01,27,16,146,46,60,30294
13308,2026-06-01,18,12,4,9,12,95
13325,2026-06-01,0,0,0,2,12,0
13412,2026-06-01,6,9,1,6,12,77
13422,2026-06-01,3,4,46,7,60,2141
13468,2026-06-01,55,21,4,22,28,1424
13481,2026-06-01,43,20,9,12,28,1853
13513,2026-06-01,5,7,3,7,28,77
13539,2026-06-01,14,10,21,18,60,1584
13552,2026-06-01,9,10,3,8,28,577
13562,2026-06-01,4,7,1,2,12,22
13575,2026-06-01,39,22,19,28,60,6875
13592,2026-06-01,39,19,88,54,60,14774
13618,2026-06-01,40,19,1,18,28,142
13637,2026-06-01,1,2,3,3,28,545
13647,2026-06-01,48,21,3,24,28,743
13704,2026-06-01,2,3,1,1,12,50
13766,2026-06-01,10,12,6,5,12,168
13806,2026-06-01,12,13,5,15,60,245
13885,2026-06-01,64,19,62,25,28,7367
13892,2026-06-01,41,20,137,24,45,32553
13997,2026-06-01,9,12,2,3,12,84
14004,2026-06-01,55,21,39,26,28,1892
14020,2026-06-01,47,20,3,14,28,247
14225,2026-06-01,45,20,12,10,12,1936
14249,2026-06-01,28,19,2,17,28,847
14270,2026-06-01,22,14,51,16,60,2981
14271,2026-06-01,47,22,8,11,12,2145
14279,2026-06-01,68,22,58,43,45,10226
14289,2026-06-01,42,18,36,34,60,16294
14309,2026-06-01,2,2,1,3,12,89
14312,2026-06-01,0,0,0,4,28,0
14362,2026-06-01,50,20,5,10,12,220
14388,2026-06-01,57,19,6,10,12,1374
14393,2026-06-01,4,7,1,7,12,37
14532,2026-06-01,28,19,43,41,60,8835
14549,2026-06-01,12,11,4,17,45,133
14642,2026-06-01,20,14,1,15,45,74
14674,2026-06-01,21,17,106,43,60,4433
14690,2026-06-01,1,1,57,7,60,464
14706,2026-06-01,66,21,26,25,28,2666
14732,2026-06-01,36,20,6,22,28,848
14743,2026-06-01,51,19,5,23,28,1034
14778,2026-06-01,1,1,1,6,45,37
14803,2026-06-01,64,21,13,9,12,4486
14827,2026-06-01,30,17,5,24,28,1879
14837,2026-06-01,72,22,21,40,45,670
14970,2026-06-01,50,20,2,24,28,725
14977,2026-06-01,2,2,1,3,12,190
15049,2026-06-01,49,19,9,6,12,275
15186,2026-06-01,58,22,3,18,28,983
15189,2026-06-01,66,21,8,11,12,274
15193,2026-06-01,15,10,26,5,28,3024
15195,2026-06-01,1,1,1,4,45,126
15207,2026-06-01,36,18,7,25,28,1008
15256,2026-06-01,1,1,1,0,12,11
15315,2026-06-01,56,19,7,11,12,1393
15368,2026-06-01,39,21,2,7,12,128
15380,2026-06-01,68,22,5,43,45,618
15389,2026-06-01,37,20,5,9,12,799
15412,2026-06-01,12,12,12,15,28,553
15472,2026-06-01,12,11,3,6,28,371
15508,2026-06-01,1,1,1,6,45,43
15612,2026-06-01,17,13,4,1,12,420
15628,2026-06-01,3,3,6,4,45,405
15639,2026-06-01,56,21,10,11,12,519
15642,2026-06-01,3,5,1,16,28,152
15694,2026-06-01,36,19,4,6,12,627
15741,2026-06-01,24,16,4,5,12,405
15774,2026-06-01,12,12,9,35,45,3685
15791,2026-06-01,14,14,1,7,12,253
15858,2026-06-01,50,20,13,10,12,2744
15909,2026-06-01,68,21,89,43,45,11206
15962,2026-06-01,24,15,12,5,12,3400
16009,2026-06-01,61,22,46,43,45,2645
16036,2026-06-01,6,7,9,19,45,1795
16048,2026-06-01,40,20,7,10,12,802
16073,2026-06-01,74,21,66,43,45,22507
16131,2026-06-01,44,19,75,39,45,22901
16241,2026-06-01,13,13,3,6,12,486
16280,2026-06-01,64,22,12,27,28,2857
16284,2026-06-01,3,4,16,13,45,959
16348,2026-06-01,32,18,34,25,28,1276
16353,2026-06-01,60,22,6,10,12,578
16381,2026-06-01,21,13,4,11,12,505
16405,2026-06-01,19,17,81,33,60,17235
16487,2026-06-01,21,18,90,27,60,5792
16664,2026-06-01,50,21,3,20,28,774
16705,2026-06-01,12,11,3,9,12,142
16712,2026-06-01,1,2,9,6,60,306
16769,2026-06-01,10,12,16,8,45,912
16799,2026-06-01,29,17,3,11,12,359
16832,2026-06-01,54,22,3,27,28,351
16883,2026-06-01,65,20,8,11,12,1050
16905,2026-06-01,3,6,4,6,12,177
16933,2026-06-01,49,19,163,43,45,95065
16956,2026-06-01,21,14,45,14,28,10008
16963,2026-06-01,18,14,21,38,45,3298
16996,2026-06-01,4,6,2,15,45,496
17010,2026-06-01,4,7,2,7,12,102
17072,2026-06-01,43,19,45,30,45,2459
17095,2026-06-01,25,16,32,31,60,8783
17147,2026-06-01,23,17,40,8,28,4218
17352,2026-06-01,73,22,8,9,12,846
17368,2026-06-01,29,16,6,17,28,1771
17378,2026-06-01,2,2,40,7,60,2310
17430,2026-06-01,52,21,177,54,60,8991
17432,2026-06-01,7,9,15,21,45,2994
17555,2026-06-01,36,19,39,19,28,3246
17565,2026-06-01,44,21,42,25,45,9102
17606,2026-06-01,36,18,6,16,28,2598
17648,2026-06-01,3,4,2,8,12,157
17710,2026-06-01,49,22,11,24,28,1644
17724,2026-06-01,29,19,1,17,28,289
17745,2026-06-01,49,20,153,57,60,27803
17774,2026-06-01,9,10,78,37,60,10778
17794,2026-06-01,34,18,16,16,28,1333
17800,2026-06-01,52,21,22,43,45,2589
17818,2026-06-01,51,18,11,20,28,885
17819,2026-06-01,37,20,4,12,28,440
17838,2026-06-01,71,22,12,27,28,997
17862,2026-06-01,6,8,8,14,28,981
17920,2026-06-01,5,7,4,4,60,204
17923,2026-06-01,64,22,12,11,12,859
17929,2026-06-01,7,11,7,15,60,1057
17960,2026-06-01,26,17,8,9,12,892
17974,2026-06-01,12,13,8,8,12,745
17993,2026-06-01,53,22,37,45,60,5332
17998,2026-06-01,70,22,11,11,12,1287
18009,2026-06-01,29,17,61,42,45,9726
18013,2026-06-01,20,15,3,4,12,202
18050,2026-06-01,21,15,1,15,28,49
18057,2026-06-01,48,19,7,26,28,4159
18088,2026-06-01,32,16,8,15,28,3103
18104,2026-06-01,8,10,10,5,45,766
18130,2026-06-01,72,21,71,20,45,18693
18148,2026-06-01,56,22,91,35,45,18493
18211,2026-06-01,9,12,3,12,28,370
18219,2026-06-01,55,20,23,43,45,7180
18303,2026-06-01,33,16,10,32,45,436
18307,2026-06-01,36,16,48,22,45,11297
18349,2026-06-01,20,15,3,8,12,225
18516,2026-06-01,14,14,2,7,12,551
18605,2026-06-01,20,16,4,12,45,814
18606,2026-06-01,75,21,8,11,12,654
18662,2026-06-01,56,22,10,10,12,2098
18682,2026-06-01,18,14,33,10,28,5216
18710,2026-06-01,48,21,7,27,28,1083
18720,2026-06-01,57,22,10,39,45,624
18732,2026-06-01,21,13,1,7,12,312
18752,2026-06-01,3,4,11,6,60,826
18783,2026-06-01,3,5,1,7,28,60
18808,2026-06-01,55,21,6,11,12,659
18811,2026-06-01,46,21,2,33,45,733
18861,2026-06-01,29,17,4,6,12,353
18887,2026-06-01,78,22,69,41,60,11588
18901,2026-06-01,43,19,25,24,28,8751
18902,2026-06-01,23,16,35,22,28,11264
18914,2026-06-01,20,14,6,3,12,1021
18943,2026-06-01,1,1,1,1,12,52
18997,2026-06-01,25,15,7,21,28,472
19002,2026-06-01,45,21,69,40,45,6143
19036,2026-06-01,14,15,29,41,60,2137
19073,2026-06-01,66,22,12,40,45,3472
19079,2026-06-01,61,22,44,27,28,6883
19095,2026-06-01,16,14,8,16,28,429
19107,2026-06-01,1,2,1,3,12,103
19198,2026-06-01,4,6,6,10,28,316
19221,2026-06-01,51,20,2,39,45,190
19266,2026-06-01,15,13,4,12,28,223
19444,2026-06-01,21,15,2,23,28,190
19456,2026-06-01,4,5,11,13,45,907
19468,2026-06-01,26,16,7,8,12,1235
19491,2026-06-01,3,4,4,2,12,636
19508,2026-06-01,22,16,5,18,28,381
19560,2026-06-01,41,21,12,8,12,3846
19563,2026-06-01,16,11,3,8,12,783
19676,2026-06-01,20,11,16,42,45,1357
19694,2026-06-01,3,4,1,2,12,95
19729,2026-06-01,18,12,11,17,28,3265
19746,2026-06-01,78,22,20,27,28,5676
19769,2026-06-01,62,21,13,11,12,2835
19777,2026-06-01,47,19,7,10,12,654
19794,2026-06-01,18,15,6,7,28,341
19811,2026-06-01,53,22,5,27,28,363
19926,2026-06-01,1,2,0,5,45,0
19943,2026-06-01,74,22,138,43,45,22437
20071,2026-06-01,49,21,11,11,12,1585
20082,2026-06-01,9,11,64,14,45,7753
20131,2026-06-01,34,18,2,16,28,41
20162,2026-06-01,37,21,38,37,45,3405
20218,2026-06-01,0,0,0,1,12,0
20244,2026-06-01,60,22,60,27,28,6201
20288,2026-06-01,33,19,89,37,45,10026
20296,2026-06-01,71,21,12,10,12,907
20335,2026-06-01,35,18,4,14,28,450
20357,2026-06-01,59,22,66,51,60,12370
20391,2026-06-01,53,20,25,25,28,6328
20402,2026-06-01,44,21,24,25,28,2913
20457,2026-06-01,66,21,4,27,28,162
20480,2026-06-01,41,17,4,25,28,599
20493,2026-06-01,52,21,7,27,28,1339
20516,2026-06-01,76,22,8,27,28,2558
20574,2026-06-01,33,17,2,23,28,261
20595,2026-06-01,51,19,5,7,12,1851
20597,2026-06-01,5,7,2,3,12,78
20677,2026-06-01,32,17,47,37,45,3838
20686,2026-06-01,19,18,65,45,60,4850
20711,2026-06-01,66,22,93,57,60,12688
20797,2026-06-01,5,6,4,4,12,395
20821,2026-06-01,74,22,25,53,60,2204
20940,2026-06-01,56,22,7,11,12,1938
20947,2026-06-01,75,22,4,11,12,1059
20987,2026-06-01,63,22,6,11,12,137
20988,2026-06-01,5,6,2,9,28,75
20992,2026-06-01,22,16,3,8,12,617
21026,2026-06-01,28,17,4,4,12,183
21126,2026-06-01,19,14,3,5,28,100
21146,2026-06-01,57,22,3,11,12,100
21156,2026-06-01,66,22,12,43,45,1237
21170,2026-06-01,8,15,2,9,12,137
21189,2026-06-01,34,18,3,11,12,465
21277,2026-06-01,53,21,12,25,28,2618
21287,2026-06-01,33,15,2,24,28,401
21288,2026-06-01,56,21,13,10,12,1632
21504,2026-06-01,22,16,4,22,28,375
21512,2026-06-01,50,20,2,10,12,526
21526,2026-06-01,16,12,8,11,28,921
21542,2026-06-01,10,10,4,4,12,542
21561,2026-06-01,24,18,4,8,12,1033
21608,2026-06-01,2,4,4,3,12,415
21682,2026-06-01,32,16,51,38,45,3774
21751,2026-06-01,19,13,10,38,45,922
21783,2026-06-01,35,20,5,22,28,548
21823,2026-06-01,66,21,7,11,12,859
22031,2026-06-01,42,21,33,27,28,5373
22041,2026-06-01,75,22,3,26,28,884
22106,2026-06-01,22,17,3,9,28,723
22110,2026-06-01,71,20,4,7,12,259
22139,2026-06-01,21,17,3,5,12,300
22154,2026-06-01,72,22,10,11,12,208
22199,2026-06-01,1,1,0,1,12,0
22215,2026-06-01,8,9,3,4,12,398
22217,2026-06-01,63,20,11,25,28,1200
22290,2026-06-01,51,20,20,42,45,1977
22291,2026-06-01,1,1,0,2,28,0
22293,2026-06-01,58,22,62,39,45,6260
22297,2026-06-01,63,22,12,35,45,842
22340,2026-06-01,59,22,13,25,28,1404
22343,2026-06-01,42,21,10,29,45,2512
22350,2026-06-01,25,18,13,23,60,1207
22372,2026-06-01,9,12,5,4,12,486
22416,2026-06-01,56,20,13,26,28,1526
22447,2026-06-01,52,20,27,38,45,1982
22475,2026-06-01,2,3,4,7,28,415
22485,2026-06-01,61,21,20,26,28,5746
22487,2026-06-01,28,19,2,18,28,382
22492,2026-06-01,1,1,5,2,45,424
22541,2026-06-01,17,14,4,5,12,117
22573,2026-06-01,65,20,12,27,28,1155
22593,2026-06-01,1,2,0,1,12,0
22599,2026-06-01,54,20,3,11,12,154
22603,2026-06-01,51,22,157,55,60,23531
22605,2026-06-01,12,10,3,6,12,540
22662,2026-06-01,67,22,7,40,45,502
22676,2026-06-01,29,17,3,11,28,586
22710,2026-06-01,54,21,2,7,12,491
22756,2026-06-01,21,16,2,6,12,160
22768,2026-06-01,67,22,10,25,28,2278
22825,2026-06-01,33,20,15,54,60,201
22836,2026-06-01,81,22,8,27,28,2816
22914,2026-06-01,9,7,4,10,12,926
22915,2026-06-01,58,20,5,11,12,1024
22949,2026-06-01,15,16,30,43,60,4489
22999,2026-06-01,67,22,58,43,45,6935
23108,2026-06-01,3,6,0,9,28,0
23130,2026-06-01,13,14,22,16,45,586
23169,2026-06-01,25,17,6,5,12,1405
23219,2026-06-01,6,9,2,5,28,84
23338,2026-06-01,5,6,27,14,60,4301
23467,2026-06-01,29,20,21,28,45,630
23469,2026-06-01,67,20,147,56,60,61243
23484,2026-06-01,36,18,11,13,28,733
23490,2026-06-01,54,18,10,9,12,1047
23508,2026-06-01,49,21,3,36,45,177
23512,2026-06-01,25,18,7,11,28,785
23518,2026-06-01,38,20,177,41,60,16103
23538,2026-06-01,4,7,2,3,12,59
23713,2026-06-01,52,19,27,19,45,3185
23757,2026-06-01,79,22,2,10,12,298
23892,2026-06-01,25,14,2,7,12,239
23924,2026-06-01,5,7,29,17,45,1274
23931,2026-06-01,49,21,52,27,28,7012
23959,2026-06-01,29,16,5,11,12,707
24011,2026-06-01,56,22,5,23,28,690
24061,2026-06-01,3,4,1,12,28,242
24087,2026-06-01,10,11,1,25,45,204
24117,2026-06-01,56,22,8,24,28,1576
24180,2026-06-01,19,13,5,6,12,211
24199,2026-06-01,55,21,17,43,45,2377
24222,2026-06-01,0,0,6,4,60,192
24244,2026-06-01,11,11,9,29,45,608
24261,2026-06-01,5,6,32,15,45,482
24298,2026-06-01,14,13,21,12,45,1534
24468,2026-06-01,27,21,34,18,28,4319
24478,2026-06-01,1,1,1,6,45,111
24484,2026-06-01,80,22,3,27,28,754
24530,2026-06-01,62,20,11,11,12,3732
24563,2026-06-01,44,22,6,9,12,1066
24595,2026-06-01,17,14,8,5,12,504
24618,2026-06-01,49,21,71,46,60,7490
24630,2026-06-01,6,7,5,20,28,789
24703,2026-06-01,39,19,3,14,28,159
24712,2026-06-01,43,21,27,43,45,3034
24733,2026-06-01,43,20,12,23,28,2615
24772,2026-06-01,16,15,3,10,12,565
24829,2026-06-01,14,11,7,18,28,588
24838,2026-06-01,8,10,2,4,12,354
24845,2026-06-01,25,18,5,7,12,709
24848,2026-06-01,69,22,11,10,12,5397
24880,2026-06-01,55,21,2,11,12,553
24948,2026-06-01,70,21,13,11,12,1560
24957,2026-06-01,30,16,51,11,28,9788
24976,2026-06-01,6,9,1,5,12,33
25035,2026-06-01,16,12,6,9,12,601
25075,2026-06-01,69,22,153,57,60,41444
25138,2026-06-01,33,20,45,20,28,6759
25145,2026-06-01,34,21,6,11,12,1508
25235,2026-06-01,6,7,1,12,28,85
25247,2026-06-01,52,22,4,11,12,807
25256,2026-06-01,72,22,57,43,45,7605
